tok	sentstart	reported_conf	reported_pred
konnte	no	0.734200656414032	x
gar	no	0.7544417977333069	x
nicht	no	0.6061826348304749	x
wissen	no	0.5650743842124939	x
,	no	0.9895246624946594	x
warum	no	0.8579467535018921	x
.	no	0.8488585948944092	x
Durch	yes	0.954474151134491	x
den	no	0.8530316948890686	x
Tanz	no	0.7393882870674133	x
und	no	0.9712502956390381	x
durch	no	0.9620957374572754	x
den	no	0.9519755840301514	x
reichlich	no	0.9494876861572266	x
genossenen	no	0.9503266215324402	x
Wein	no	0.9499880075454712	x
erhitzt	no	0.830621063709259	x
,	no	0.9995075464248657	x
hatte	no	0.9165371656417847	x
Nathanael	no	0.9020552635192871	x
alle	no	0.8752511143684387	x
ihm	no	0.8668135404586792	x
sonst	no	0.8669916391372681	x
eigne	no	0.8504867553710938	x
Scheu	no	0.8267369270324707	x
abgelegt	no	0.8726804852485657	x
.	no	0.7658876180648804	x
Er	yes	0.8574653267860413	x
saß	no	0.9464330673217773	x
neben	no	0.9606919288635254	x
Olimpia	no	0.8508687019348145	x
,	no	0.9978724718093872	x
ihre	no	0.8879587054252625	x
Hand	no	0.9084262847900391	x
in	no	0.9117857217788696	x
der	no	0.8735474348068237	x
seinigen	no	0.7319347858428955	x
,	no	0.9986386895179749	x
und	no	0.8580834269523621	reported
sprach	no	0.7894996404647827	reported
hochentflammt	no	0.8563929796218872	reported
und	no	0.6192196607589722	reported
begeistert	no	0.5970746874809265	reported
von	no	0.722683310508728	reported
seiner	no	0.8124172687530518	reported
Liebe	no	0.8284657001495361	reported
in	no	0.9416127800941467	reported
Worten	no	0.99983811378479	reported
,	no	0.9911870360374451	x
die	no	0.6996596455574036	x
keiner	no	0.5080600380897522	x
verstand	no	0.9829607605934143	x
,	no	0.9407021403312683	x
weder	no	0.896105945110321	x
er	no	0.8220241069793701	x
noch	no	0.7774583697319031	x
Olimpia	no	0.7171515226364136	x
.	no	0.9434100985527039	x
Doch	yes	0.797451376914978	x
diese	no	0.8817315697669983	x
vielleicht	no	0.5888323187828064	x
;	no	0.9999179840087891	x
denn	no	0.8835812211036682	x
sie	no	0.9381937384605408	x
sah	no	0.9743601083755493	x
ihm	no	0.9623062014579773	x
unverrückt	no	0.9513039588928223	x
ins	no	0.9626284241676331	x
Auge	no	0.9182506203651428	x
und	no	0.9998286962509155	x
seufzte	no	0.9839993119239807	x
ein	no	0.9791257381439209	x
Mal	no	0.9754433631896973	x
übers	no	0.9438146948814392	x
andere	no	0.8935118913650513	x
:	no	0.9552640318870544	x
„	no	0.999972939491272	x
Ach	no	0.9448254108428955	x
–	no	0.9689152836799622	x
ach	no	0.9713825583457947	x
–	no	0.9832360148429871	x
ach	no	0.9809904098510742	x
!	no	0.9816446304321289	x
“	no	0.9720486998558044	x
–	no	0.9999462366104126	x
worauf	no	0.8204988837242126	x
denn	no	0.7777482271194458	x
Nathanael	no	0.6958368420600891	x
also	no	0.6352543830871582	x
sprach	no	0.9368932843208313	x
:	no	0.9466156959533691	x
„	no	0.9999475479125977	x
O	no	0.9632795453071594	x
du	no	0.965180516242981	x
herrliche	no	0.9657291173934937	x
,	no	0.976155161857605	x
himmlische	no	0.9714241623878479	x
Frau	no	0.9773741960525513	x
!	no	0.9871941208839417	x
–	yes	0.9958170056343079	x
du	no	0.9590443968772888	x
Strahl	no	0.9694746136665344	x
aus	no	0.9794163703918457	x
dem	no	0.9813758134841919	x
verheißenen	no	0.819683313369751	x
Jenseits	no	0.8433902859687805	x
der	no	0.8359904885292053	x
Liebe	no	0.5682920217514038	x
–	no	0.9731007218360901	x
du	no	0.9724285006523132	x
tiefes	no	0.9655796885490417	x
Gemüt	no	0.9253362417221069	x
,	no	0.9941284656524658	x
in	no	0.9793633222579956	x
dem	no	0.980272114276886	x
sich	no	0.983623206615448	x
mein	no	0.9791885018348694	x
ganzes	no	0.9777243733406067	x
Sein	no	0.9744318723678589	x
spiegelt	no	0.969340443611145	x
“	no	0.9844250679016113	x
,	no	0.9997287392616272	x
und	no	0.9643098711967468	x
noch	no	0.9619131684303284	x
mehr	no	0.9695709943771362	x
dergleichen	no	0.9552266001701355	x
.	no	0.9111812710762024	x
Aber	yes	0.9692724347114563	x
Olimpia	no	0.9383912682533264	x
seufzte	no	0.9907535314559937	x
bloß	no	0.9869101643562317	x
immer	no	0.9830687046051025	x
wieder	no	0.9693254232406616	x
:	no	0.9887605309486389	x
„	no	0.9999850988388062	x
Ach	no	0.9420371055603027	x
,	no	0.9908995628356934	x
ach	no	0.9793007373809814	x
!	no	0.9773069620132446	x
“	no	0.9400054812431335	x
–	no	0.999879002571106	x
Der	no	0.905415952205658	x
Professor	no	0.8807502388954163	x
Spallanzani	no	0.8613447546958923	x
ging	no	0.9402967095375061	x
einigemal	no	0.9358884692192078	x
bei	no	0.9468850493431091	x
den	no	0.929391086101532	x
Glücklichen	no	0.9200183749198914	x
vorüber	no	0.8363053798675537	x
und	no	0.9998763799667358	x
lächelte	no	0.9536386728286743	x
sie	no	0.9125106334686279	x
ganz	no	0.9035596251487732	x
seltsam	no	0.8912846446037292	x
zufrieden	no	0.8315557241439819	x
an	no	0.952379584312439	x
.	no	0.9776696562767029	x
Dem	yes	0.784996747970581	x
Nathanael	no	0.7197228074073792	x
schien	no	0.7820106744766235	x
es	no	0.7423387765884399	x
,	no	0.9862273335456848	x
unerachtet	no	0.9447629451751709	x
er	no	0.9320802092552185	x
sich	no	0.9356746077537537	x
in	no	0.9432227611541748	x
einer	no	0.9451119899749756	x
ganz	no	0.9394945502281189	x
andern	no	0.9309778213500977	x
Welt	no	0.9194337129592896	x
befand	no	0.7240264415740967	x
,	no	0.9984079003334045	x
mit	no	0.9369897842407227	x
einemmal	no	0.8719528913497925	x
,	no	0.9909947514533997	x
als	no	0.949196994304657	x
würd	no	0.9554164409637451	x
es	no	0.9593750834465027	x
hienieden	no	0.9550836682319641	x
beim	no	0.9492208361625671	x
Professor	no	0.9369763731956482	x
Spallanzani	no	0.9215456247329712	x
merklich	no	0.9089723825454712	x
finster	no	0.6123233437538147	x
;	no	0.9998619556427002	x
er	no	0.8923807144165039	x
schaute	no	0.9416518807411194	x
um	no	0.9517949819564819	x
sich	no	0.9229097366333008	x
und	no	0.999174177646637	x
wurde	no	0.8830028176307678	x
zu	no	0.9227990508079529	x
seinem	no	0.8847829103469849	x
nicht	no	0.8731386661529541	x
geringen	no	0.8463510274887085	x
Schreck	no	0.813273012638092	x
gewahr	no	0.5315667390823364	x
,	no	0.9897804260253906	x
daß	no	0.9493460655212402	x
eben	no	0.9616162180900574	x
die	no	0.9668183326721191	x
zwei	no	0.9661542177200317	x
letzten	no	0.9666671752929688	x
Lichter	no	0.9685303568840027	x
in	no	0.9699819684028625	x
dem	no	0.9688746929168701	x
leeren	no	0.9671794176101685	x
Saal	no	0.964117169380188	x
herniederbrennen	no	0.9508545398712158	x
und	no	0.9935697317123413	x
ausgehen	no	0.9836636781692505	x
wollten	no	0.9803250432014465	x
.	no	0.9821597933769226	x
Längst	yes	0.9822041392326355	x
hatten	no	0.9838391542434692	x
Musik	no	0.9831089377403259	x
und	no	0.9868376851081848	x
Tanz	no	0.9856670498847961	x
aufgehört	no	0.9864463806152344	x
.	no	0.9538312554359436	x
„	yes	0.9999325275421143	x
Trennung	no	0.9239497184753418	x
,	no	0.9783510565757751	x
Trennung	no	0.9283553957939148	x
“	no	0.9568307399749756	x
,	no	0.9995385408401489	x
schrie	no	0.9682605862617493	x
er	no	0.9614176154136658	x
ganz	no	0.9579893350601196	x
wild	no	0.9521616697311401	x
und	no	0.9601145386695862	x
verzweifelt	no	0.7785356640815735	x
,	no	0.999920129776001	x
er	no	0.8944030404090881	x
küßte	no	0.9231340885162354	x
Olimpias	no	0.8881021738052368	x
Hand	no	0.6530942916870117	x
,	no	0.9994820952415466	x
er	no	0.9300441741943359	x
neigte	no	0.9730212688446045	x
sich	no	0.9844825267791748	x
zu	no	0.9910054206848145	x
ihrem	no	0.9796658158302307	x
Munde	no	0.9291105270385742	x
,	no	0.9999356269836426	x
eiskalte	no	0.9372592568397522	x
Lippen	no	0.9608478546142578	x
begegneten	no	0.9714376330375671	x
seinen	no	0.9629136323928833	x
glühenden	no	0.96718430519104	x
!	no	0.9887819886207581	x
–	yes	0.9804677963256836	x
So	no	0.9803333878517151	x
wie	no	0.9852182269096375	x
als	no	0.9764942526817322	x
er	no	0.9780763983726501	x
Olimpias	no	0.9732646346092224	x
kalte	no	0.9790183305740356	x
Hand	no	0.9846342206001282	x
berührte	no	0.953616738319397	x
,	no	0.9999716281890869	x
fühlte	no	0.9217950701713562	x
er	no	0.9180610179901123	x
sich	no	0.9132719039916992	x
von	no	0.9363677501678467	x
innerem	no	0.9313526749610901	x
Grausen	no	0.9246363639831543	x
erfaßt	no	0.7127133011817932	x
,	no	0.9999922513961792	x
die	no	0.742519199848175	reported
Legende	no	0.822493851184845	reported
von	no	0.9690303802490234	reported
der	no	0.982245683670044	reported
toten	no	0.9834426045417786	reported
Braut	no	0.9902414679527283	reported
ging	no	0.9673061966896057	reported
ihm	no	0.9598618745803833	reported
plötzlich	no	0.9354566335678101	reported
durch	no	0.915566086769104	reported
den	no	0.927670419216156	reported
Sinn	no	0.9965787529945374	reported
;	no	0.9891077280044556	x
aber	no	0.9481589794158936	x
fest	no	0.9554616212844849	x
hatte	no	0.9721661806106567	x
ihn	no	0.973407506942749	x
Olimpia	no	0.9651395678520203	x
an	no	0.9815058708190918	x
sich	no	0.9839525818824768	x
gedrückt	no	0.9347848892211914	x
,	no	0.9999754428863525	x
und	no	0.9400511980056763	x
in	no	0.9690169095993042	x
dem	no	0.9708149433135986	x
Kuß	no	0.9125671982765198	x
schienen	no	0.9421981573104858	x
die	no	0.9756402969360352	x
Lippen	no	0.9828641414642334	x
zum	no	0.9840431809425354	x
Leben	no	0.9848239421844482	x
zu	no	0.9851564168930054	x
erwarmen	no	0.9841564297676086	x
.	no	0.8742565512657166	x
–	yes	0.99982750415802	x
Der	no	0.9364122748374939	x
Professor	no	0.921099841594696	x
Spallanzani	no	0.9067666530609131	x
schritt	no	0.9720326662063599	x
langsam	no	0.9769492745399475	x
durch	no	0.9854441285133362	x
den	no	0.9858763813972473	x
leeren	no	0.9826351404190063	x
Saal	no	0.9158557057380676	x
,	no	0.9999876022338867	x
seine	no	0.7975876927375793	x
Schritte	no	0.7943115830421448	x
klangen	no	0.8173402547836304	x
hohl	no	0.7737458348274231	x
wider	no	0.8885796070098877	x
,	no	0.9983745813369751	x
und	no	0.9554184079170227	x
seine	no	0.944661557674408	x
Figur	no	0.9347553849220276	x
,	no	0.9927340745925903	x
von	no	0.9777975082397461	x
flackernden	no	0.9741402268409729	x
Schlagschatten	no	0.9723260402679443	x
umspielt	no	0.9655358195304871	x
,	no	0.9976096153259277	x
hatte	no	0.9858023524284363	x
ein	no	0.9884740710258484	x
grauliches	no	0.9842458367347717	x
gespenstisches	no	0.9811597466468811	x
Ansehen	no	0.981695294380188	x
.	no	0.9190702438354492	x
„	yes	0.9999654293060303	x
Liebst	no	0.9437092542648315	x
du	no	0.9432873129844666	x
mich	no	0.8403756022453308	x
–	no	0.9970194697380066	x
liebst	no	0.9585833549499512	x
du	no	0.9584953784942627	x
mich	no	0.9382128715515137	x
,	no	0.9963381290435791	x
Olimpia	no	0.9633131623268127	x
?	no	0.8971863389015198	x
–	yes	0.9999853372573853	x
Nur	no	0.8607591390609741	reported
dies	no	0.6966957449913025	reported
Wort	no	0.9177987575531006	reported
!	no	0.9431151151657104	reported
–	yes	0.9990832805633545	x
Liebst	no	0.9562346935272217	x
du	no	0.9584784507751465	x
mich	no	0.9511426091194153	x
?	no	0.8151869773864746	x
“	no	0.9999737739562988	x
So	no	0.9427092671394348	x
flüsterte	no	0.97755366563797	x
Nathanael	no	0.6157625317573547	x
,	no	0.9998941421508789	x
aber	no	0.9119904637336731	x
Olimpia	no	0.8652421236038208	x
seufzte	no	0.9147133231163025	x
,	no	0.9992853999137878	x
indem	no	0.9342716336250305	x
sie	no	0.9268944263458252	x
aufstand	no	0.7544781565666199	x
,	no	0.9955853223800659	x
nur	no	0.9418938159942627	x
:	no	0.9226722717285156	x
„	no	0.9997827410697937	x
Ach	no	0.958406925201416	x
–	no	0.9704938530921936	x
ach	no	0.9763994812965393	x
!	no	0.972960889339447	x
“	no	0.9740109443664551	x
–	no	0.9790970683097839	x
„	no	0.9999366998672485	x
Ja	no	0.9260992407798767	x
,	no	0.9919845461845398	x
du	no	0.9754012823104858	x
mein	no	0.9756622314453125	x
holder	no	0.973396360874176	x
,	no	0.9762219786643982	x
herrlicher	no	0.9721853137016296	x
Liebesstern	no	0.8806032538414001	x
“	no	0.9989726543426514	x
,	no	0.9983717799186707	x
sprach	no	0.9843189120292664	x
Nathanael	no	0.9221103191375732	x
,	no	0.9987240433692932	x
„	no	0.9999597072601318	x
bist	no	0.9443455934524536	x
mir	no	0.9357122778892517	x
aufgegangen	no	0.8757026791572571	x
und	no	0.9954656958580017	x
wirst	no	0.9557268023490906	x
leuchten	no	0.886103093624115	x
,	no	0.999107301235199	x
wirst	no	0.9392205476760864	x
verklären	no	0.9290979504585266	x
mein	no	0.9161881804466248	x
Inneres	no	0.9036761522293091	x
immerdar	no	0.8950971364974976	x
!	no	0.7591643333435059	x
“	no	0.978278398513794	x
–	no	0.9597628116607666	x
„	no	0.9997240900993347	x
Ach	no	0.9477044939994812	x
,	no	0.9878778457641602	x
ach	no	0.9765393733978271	x
!	no	0.9456421136856079	x
“	no	0.9997310042381287	x
replizierte	no	0.9252230525016785	x
Olimpia	no	0.9049308896064758	x
fortschreitend	no	0.8871176838874817	x
.	no	0.8824889063835144	x
Nathanael	yes	0.8785300254821777	x
folgte	no	0.9539803862571716	x
ihr	no	0.8176406025886536	x
,	no	0.9997594952583313	x
sie	no	0.9141637682914734	x
standen	no	0.9461068511009216	x
vor	no	0.971636950969696	x
dem	no	0.963129460811615	x
Professor	no	0.9604161381721497	x
.	no	0.9903263449668884	x
„	yes	0.9999804496765137	x
Sie	no	0.6397886872291565	reported
haben	no	0.5941896438598633	reported
sich	no	0.5957267880439758	reported
außerordentlich	no	0.6108666062355042	reported
lebhaft	no	0.6097923517227173	reported
mit	no	0.9022231101989746	reported
meiner	no	0.9340683221817017	reported
Tochter	no	0.9617087841033936	reported
unterhalten	no	0.9998024106025696	reported
“	no	0.9147506952285767	x
,	no	0.9949493408203125	x
sprach	no	0.9941483736038208	x
dieser	no	0.9738425612449646	x
lächelnd	no	0.9116058349609375	x
,	no	0.9998070597648621	x
„	no	0.9999312162399292	x
nun	no	0.8729983568191528	x
,	no	0.9928747415542603	x
nun	no	0.9302820563316345	x
,	no	0.9864118099212646	x
lieber	no	0.9655358195304871	x
Herr	no	0.9484125971794128	x
Nathanael	no	0.828055739402771	x
,	no	0.9997239708900452	x
finden	no	0.9091973304748535	x
Sie	no	0.9267184138298035	x
Geschmack	no	0.9294962882995605	x
daran	no	0.9605062007904053	x
,	no	0.9993788003921509	x
mit	no	0.7220791578292847	reported
dem	no	0.6755650043487549	reported
blöden	no	0.6479455828666687	reported
Mädchen	no	0.6016941666603088	reported
zu	no	0.5218887329101562	reported
konversieren	no	0.9953423738479614	reported
,	no	0.9961769580841064	x
so	no	0.8901658654212952	x
sollen	no	0.9533393383026123	x
mir	no	0.9431521892547607	x
Ihre	no	0.9032661318778992	x
Besuche	no	0.8417494893074036	x
willkommen	no	0.8934416770935059	x
sein.	no	0.7737411856651306	x
“	no	0.9991779923439026	x
–	no	0.9995627999305725	x
Einen	no	0.9717525243759155	x
ganzen	no	0.9713998436927795	x
hellen	no	0.9727937579154968	x
strahlenden	no	0.9763237833976746	x
Himmel	no	0.9787473678588867	x
in	no	0.9817813634872437	x
der	no	0.9818171262741089	x
Brust	no	0.956889808177948	x
,	no	0.9995680451393127	x
schied	no	0.9628543853759766	x
Nathanael	no	0.9585316777229309	x
von	no	0.9724971652030945	x
dannen	no	0.9750993251800537	x
.	no	0.9995724558830261	x
Spallanzanis	yes	0.8409770131111145	x
Fest	no	0.4995577037334442	x
war	no	0.9841839075088501	x
der	no	0.9621697664260864	x
Gegenstand	no	0.9881541728973389	x
des	no	0.9553747773170471	reported
Gesprächs	no	0.9584973454475403	reported
in	no	0.9290062785148621	reported
den	no	0.9019703269004822	reported
folgenden	no	0.8688327670097351	reported
Tagen	no	0.8406766057014465	reported
.	no	0.9305047392845154	reported
Unerachtet	yes	0.8022552728652954	x
der	no	0.7019419074058533	x
Professor	no	0.5977652072906494	x
alles	no	0.7664927244186401	x
getan	no	0.8509311079978943	x
hatte	no	0.5726159811019897	x
,	no	0.9705370664596558	x
recht	no	0.9314665794372559	x
splendid	no	0.9244171977043152	x
zu	no	0.9120542407035828	x
erscheinen	no	0.6118474006652832	x
,	no	0.9999922513961792	x
so	no	0.7022841572761536	reported
wußten	no	0.5953690409660339	reported
doch	no	0.5898749232292175	reported
die	no	0.5043205618858337	reported
lustigen	no	0.5515305995941162	reported
Köpfe	no	0.5940541625022888	reported
von	no	0.9338737726211548	reported
allerlei	no	0.9372332692146301	reported
Unschicklichem	no	0.963211178779602	reported
und	no	0.962017297744751	reported
Sonderbarem	no	0.9674429893493652	reported
zu	no	0.9781659245491028	reported
erzählen	no	0.9995507597923279	reported
,	no	0.7866876125335693	reported
das	no	0.9000029563903809	reported
sich	no	0.9176459312438965	reported
begeben	no	0.9950942993164062	reported
,	no	0.996566653251648	x
und	no	0.905579149723053	x
vorzüglich	no	0.8853399753570557	x
fiel	no	0.8753398060798645	x
man	no	0.8596570491790771	x
über	no	0.8142364025115967	x
die	no	0.7387513518333435	x
todstarre	no	0.6030898094177246	x
,	no	0.6878926753997803	x
stumme	no	0.5741328001022339	x
Olimpia	no	0.5683211088180542	x
her	no	0.9477509260177612	x
,	no	0.9664739370346069	x
der	no	0.7832745909690857	x
man	no	0.6988507509231567	x
,	no	0.9427070617675781	x
ihres	no	0.8036913275718689	x
schönen	no	0.710421085357666	x
Äußern	no	0.6066452264785767	x
unerachtet	no	0.7945212721824646	x
,	no	0.8278713822364807	x
totalen	no	0.705971896648407	x
Stumpfsinn	no	0.606250524520874	x
andichten	no	0.8591722249984741	x
und	no	0.9936586022377014	x
darin	no	0.9038572907447815	x
die	no	0.8780229091644287	x
Ursache	no	0.8680058121681213	x
finden	no	0.8297742009162903	x
wollte	no	0.6168612241744995	x
,	no	0.9897368550300598	x
warum	no	0.9360395669937134	x
Spallanzani	no	0.9105823636054993	x
sie	no	0.8803415298461914	x
so	no	0.8603391647338867	x
lange	no	0.8495201468467712	x
verborgen	no	0.8493804335594177	x
gehalten	no	0.8404271602630615	x
.	no	0.7482028007507324	x
Nathanael	yes	0.612723171710968	x
vernahm	no	0.7065091729164124	x
das	no	0.8153325915336609	x
nicht	no	0.6271830797195435	x
ohne	no	0.7222312092781067	x
innern	no	0.7874566316604614	x
Grimm	no	0.9879264831542969	x
,	no	0.9997181296348572	x
indessen	no	0.4984096884727478	reported
schwieg	no	0.93241286277771	reported
er	no	0.9963777661323547	reported
;	no	0.997081458568573	x
denn	no	0.5361205339431763	x
,	no	0.9948912858963013	x
dachte	no	0.9929942488670349	x
er	no	0.8983116745948792	x
,	no	0.9996442794799805	x
würde	no	0.9345405697822571	x
es	no	0.9446412324905396	x
wohl	no	0.9542548060417175	x
verlohnen	no	0.9302242398262024	x
,	no	0.9989641904830933	x
diesen	no	0.8935250639915466	x
Burschen	no	0.8585432767868042	x
zu	no	0.7758894562721252	x
beweisen	no	0.5887789130210876	x
,	no	0.9898818135261536	x
daß	no	0.9452480673789978	x
eben	no	0.9660302996635437	x
ihr	no	0.9560698866844177	x
eigner	no	0.9344976544380188	x
Stumpfsinn	no	0.9232838153839111	x
es	no	0.9521563649177551	x
ist	no	0.9616348147392273	x
,	no	0.999761164188385	x
der	no	0.8430001139640808	x
sie	no	0.807435154914856	x
Olimpias	no	0.7499841451644897	x
tiefes	no	0.7302953600883484	x
herrliches	no	0.7488734126091003	x
Gemüt	no	0.7398293614387512	x
zu	no	0.6287243962287903	x
erkennen	no	0.7469568848609924	x
hindert	no	0.5709467530250549	x
?	no	0.5103096961975098	x
„	yes	0.9997838139533997	x
Tu	no	0.9441230893135071	x
mir	no	0.9551877975463867	x
den	no	0.9639973044395447	x
Gefallen	no	0.9587680697441101	x
,	no	0.9859674572944641	x
Bruder	no	0.8160019516944885	x
“	no	0.9984520673751831	x
,	no	0.9987605810165405	x
sprach	no	0.9843541383743286	x
eines	no	0.97801673412323	x
Tages	no	0.975604772567749	x
Siegmund	no	0.8993337154388428	x
,	no	0.9989396929740906	x
„	no	0.999975323677063	x
tu	no	0.8834191560745239	x
mir	no	0.8601009249687195	x
den	no	0.8447319269180298	x
Gefallen	no	0.6044419407844543	x
und	no	0.9996078610420227	x
sage	no	0.8190062046051025	x
,	no	0.9829490184783936	x
wie	no	0.9240565896034241	x
es	no	0.9394242763519287	x
dir	no	0.9134913086891174	x
gescheuten	no	0.8852360248565674	x
Kerl	no	0.8465996384620667	x
möglich	no	0.868617832660675	x
war	no	0.8228716850280762	x
,	no	0.988825261592865	x
dich	no	0.9439148306846619	x
in	no	0.9473817944526672	x
das	no	0.9334664344787598	x
Wachsgesicht	no	0.9170470237731934	x
,	no	0.9600793719291687	x
in	no	0.9477776885032654	x
die	no	0.9367985129356384	x
Holzpuppe	no	0.9308599233627319	x
da	no	0.9269514083862305	x
drüben	no	0.9206804037094116	x
zu	no	0.9125337600708008	x
vergaffen	no	0.863324761390686	x
?	no	0.7965539693832397	x
“	no	0.9999035596847534	x
Nathanael	no	0.8291746377944946	x
wollte	no	0.7910749912261963	x
zornig	no	0.77255779504776	x
auffahren	no	0.7631247639656067	x
,	no	0.9999300241470337	x
doch	no	0.7527489066123962	x
schnell	no	0.7433566451072693	x
besann	no	0.5951218008995056	x
er	no	0.6304717063903809	x
sich	no	0.9772999286651611	x
und	no	0.9775916337966919	x
erwiderte	no	0.9314389228820801	x
:	no	0.9799240827560425	x
„	no	0.9999978542327881	x
Sage	no	0.885786771774292	x
du	no	0.8277448415756226	x
mir	no	0.5751628279685974	x
,	no	0.7407711148262024	x
Siegmund	no	0.519783616065979	x
,	no	0.9774563908576965	x
wie	no	0.9178797006607056	x
deinem	no	0.901596188545227	x
sonst	no	0.8818528652191162	x
alles	no	0.8489710092544556	x
Schöne	no	0.8333914875984192	x
klar	no	0.698728621006012	x
auffassenden	no	0.6101142764091492	x
Blick	no	0.6837676763534546	x
,	no	0.928943932056427	x
deinem	no	0.8582186102867126	x
regen	no	0.8449221849441528	x
Sinn	no	0.8029134273529053	x
Olimpias	no	0.7912020087242126	x
himmlischer	no	0.7754496932029724	x
Liebreiz	no	0.783482015132904	x
entgehen	no	0.8634735345840454	x
konnte	no	0.8877826929092407	x
?	no	0.9463977217674255	x
Doch	yes	0.8021773099899292	x
ebendeshalb	no	0.8139674067497253	x
habe	no	0.8709425926208496	x
ich	no	0.7023897767066956	x
,	no	0.9956632256507874	x
Dank	no	0.8920160531997681	x
sei	no	0.9029961228370667	x
es	no	0.909875214099884	x
dem	no	0.9037379622459412	x
Geschick	no	0.7275881767272949	x
,	no	0.989424467086792	x
dich	no	0.9614827036857605	x
nicht	no	0.9633714556694031	x
zum	no	0.9638201594352722	x
Nebenbuhler	no	0.8271041512489319	x
;	no	0.9999336004257202	x
denn	no	0.9208248257637024	x
sonst	no	0.922802746295929	x
müßte	no	0.9363528490066528	x
einer	no	0.9364367723464966	x
von	no	0.938500165939331	x
uns	no	0.9344589114189148	x
blutend	no	0.935850977897644	x
fallen.	no	0.7685332894325256	x
“	no	0.999919056892395	x
Siegmund	no	0.9073010683059692	x
merkte	no	0.9428442716598511	x
wohl	no	0.9215771555900574	x
,	no	0.989782452583313	x
wie	no	0.9589986801147461	x
es	no	0.9612138867378235	x
mit	no	0.9673192501068115	x
dem	no	0.954806387424469	x
Freunde	no	0.9248964190483093	x
stand	no	0.659558892250061	x
,	no	0.9998985528945923	x
lenkte	no	0.906294047832489	x
geschickt	no	0.8528093695640564	x
ein	no	0.5089640021324158	x
und	no	0.9986743927001953	x
fügte	no	0.8226535320281982	x
,	no	0.9995008707046509	x
nachdem	no	0.7650768756866455	x
er	no	0.5956289172172546	x
geäußert	no	0.9208139777183533	x
,	no	0.9996880292892456	x
daß	no	0.9511666893959045	x
in	no	0.9460508227348328	x
der	no	0.9410234093666077	x
Liebe	no	0.9404665231704712	x
niemals	no	0.9451596736907959	x
über	no	0.9269375801086426	x
den	no	0.9152069091796875	x
Gegenstand	no	0.9113914370536804	x
zu	no	0.9038518071174622	x
richten	no	0.7899488210678101	x
sei	no	0.6718847751617432	x
,	no	0.9966799020767212	x
hinzu	no	0.9825039505958557	x
:	no	0.992391049861908	x
„	no	0.9999960660934448	x
Wunderlich	no	0.8972721099853516	x
ist	no	0.9781309962272644	x
es	no	0.9716586470603943	x
doch	no	0.9525864720344543	x
,	no	0.9998760223388672	x
daß	no	0.7756511569023132	reported
viele	no	0.7283334732055664	reported
von	no	0.6667051911354065	reported
uns	no	0.638403058052063	reported
über	no	0.6259263157844543	reported
Olimpia	no	0.6532868146896362	reported
ziemlich	no	0.6781809329986572	reported
gleich	no	0.6923502683639526	reported
urteilen	no	0.8042907118797302	reported
.	no	0.9957633018493652	reported
Sie	yes	0.5475302934646606	x
ist	no	0.852593183517456	x
uns	no	0.505617082118988	x
–	no	0.9999771118164062	x
nimm	no	0.8001925349235535	x
es	no	0.5877020955085754	x
nicht	no	0.568530797958374	x
übel	no	0.9240995645523071	x
,	no	0.675206184387207	x
Bruder	no	0.5987190008163452	x
!	no	0.7905856370925903	x
–	yes	0.9891981482505798	x
auf	no	0.9546735882759094	x
seltsame	no	0.9413449168205261	x
Weise	no	0.9454106688499451	x
starr	no	0.9563415050506592	x
und	no	0.9750194549560547	x
seelenlos	no	0.9754741191864014	x
erschienen	no	0.9814272522926331	x
.	no	0.9871858954429626	x
Ihr	yes	0.9614219069480896	x
Wuchs	no	0.9701656103134155	x
ist	no	0.9921648502349854	x
regelmäßig	no	0.9902296662330627	x
so	no	0.9897340536117554	x
wie	no	0.989787220954895	x
ihr	no	0.9854368567466736	x
Gesicht	no	0.9462225437164307	x
,	no	0.9999721050262451	x
das	no	0.8773122429847717	x
ist	no	0.8324763178825378	x
wahr	no	0.8040493726730347	x
!	no	0.7062889933586121	x
–	yes	0.9999740123748779	x
Sie	no	0.634932279586792	reported
könnte	no	0.5136731266975403	reported
für	no	0.8666288256645203	reported
schön	no	0.8981677293777466	reported
gelten	no	0.9930402040481567	reported
,	no	0.812971293926239	reported
wenn	no	0.6867671608924866	reported
ihr	no	0.6589283347129822	reported
Blick	no	0.554990291595459	reported
nicht	no	0.5189425945281982	reported
so	no	0.5553305745124817	reported
ganz	no	0.5664489269256592	reported
ohne	no	0.5785742998123169	reported
Lebensstrahl	no	0.802069365978241	reported
,	no	0.9769459366798401	reported
ich	no	0.6197565197944641	reported
möchte	no	0.8164117336273193	reported
sagen	no	0.9987922310829163	reported
,	no	0.7721405029296875	x
ohne	no	0.6801132559776306	x
Sehkraft	no	0.6390777230262756	x
wäre	no	0.5349432229995728	x
.	no	0.8918365240097046	x
Ihr	yes	0.8199941515922546	x
Schritt	no	0.863998293876648	x
ist	no	0.9778828620910645	x
sonderbar	no	0.9774995446205139	x
abgemessen	no	0.8686217665672302	x
,	no	0.999914288520813	x
jede	no	0.9195160865783691	x
Bewegung	no	0.930838942527771	x
scheint	no	0.9458858966827393	x
durch	no	0.9820122718811035	x
den	no	0.9808664321899414	x
Gang	no	0.982128381729126	x
eines	no	0.983123779296875	x
aufgezogenen	no	0.9846099615097046	x
Räderwerks	no	0.9842378497123718	x
