tok	sentstart	indirect_conf	indirect_pred
:	no	0.999417781829834	x
„	no	0.9986228942871094	x
Ach	no	0.9874560236930847	x
–	no	0.9998396635055542	x
ach	no	0.9765888452529907	x
–	no	0.999679684638977	x
ach	no	0.9496163725852966	x
!	no	0.898334801197052	x
“	no	0.9705591797828674	x
–	no	0.9998064637184143	x
worauf	no	0.9842842817306519	x
denn	no	0.9938808679580688	x
Nathanael	no	0.9993280172348022	x
also	no	0.9991083741188049	x
sprach	no	0.9981928467750549	x
:	no	0.9994891881942749	x
„	no	0.9983479976654053	x
O	no	0.9879148006439209	x
du	no	0.9854978322982788	x
herrliche	no	0.9943264126777649	x
,	no	0.9985954165458679	x
himmlische	no	0.9962497353553772	x
Frau	no	0.9983872175216675	x
!	no	0.9987887740135193	x
–	yes	0.9978274703025818	x
du	no	0.9772796630859375	x
Strahl	no	0.9917638301849365	x
aus	no	0.9928239583969116	x
dem	no	0.9941182136535645	x
verheißenen	no	0.9935113787651062	x
Jenseits	no	0.989068329334259	x
der	no	0.9877741932868958	x
Liebe	no	0.9523444771766663	x
–	no	0.9998162388801575	x
du	no	0.9825971722602844	x
tiefes	no	0.9946860074996948	x
Gemüt	no	0.995764970779419	x
,	no	0.9991402626037598	x
in	no	0.9723138809204102	x
dem	no	0.98565673828125	x
sich	no	0.9846689105033875	x
mein	no	0.9823054671287537	x
ganzes	no	0.9877183437347412	x
Sein	no	0.9820237755775452	x
spiegelt	no	0.8683228492736816	x
“	no	0.9900208711624146	x
,	no	0.9998561143875122	x
und	no	0.9942792654037476	x
noch	no	0.989834725856781	x
mehr	no	0.9951015114784241	x
dergleichen	no	0.9926719665527344	x
.	no	0.9608315229415894	x
Aber	yes	0.9954144954681396	x
Olimpia	no	0.9997000694274902	x
seufzte	no	0.9996108412742615	x
bloß	no	0.9992027878761292	x
immer	no	0.994665265083313	x
wieder	no	0.9984714388847351	x
:	no	0.9996178150177002	x
„	no	0.997772753238678	x
Ach	no	0.9801740646362305	x
,	no	0.9982636570930481	x
ach	no	0.9831861257553101	x
!	no	0.9830473065376282	x
“	no	0.9948518872261047	x
–	no	0.9984369874000549	x
Der	no	0.9977400302886963	x
Professor	no	0.998427152633667	x
Spallanzani	no	0.9993900060653687	x
ging	no	0.9990646243095398	x
einigemal	no	0.9990782737731934	x
bei	no	0.9959673881530762	x
den	no	0.9971258044242859	x
Glücklichen	no	0.9983177185058594	x
vorüber	no	0.997880220413208	x
und	no	0.9996874332427979	x
lächelte	no	0.9986431002616882	x
sie	no	0.9983052015304565	x
ganz	no	0.9947158694267273	x
seltsam	no	0.9978557229042053	x
zufrieden	no	0.9988710284233093	x
an	no	0.9984210729598999	x
.	no	0.9982630610466003	x
Dem	yes	0.9994422793388367	x
Nathanael	no	0.9999421834945679	x
schien	no	0.9986942410469055	x
es	no	0.9964663982391357	x
,	no	0.9998822212219238	x
unerachtet	no	0.92574143409729	x
er	no	0.9045602083206177	x
sich	no	0.9060821533203125	x
in	no	0.8108622431755066	x
einer	no	0.6277443766593933	x
ganz	no	0.5221874713897705	x
andern	no	0.5082655549049377	x
Welt	no	0.5726438164710999	x
befand	no	0.730546772480011	x
,	no	0.9888978600502014	x
mit	no	0.745747447013855	x
einemmal	no	0.9248727560043335	x
,	no	0.9632362723350525	x
als	no	0.761602520942688	x
würd	no	0.7047075629234314	x
es	no	0.7921544313430786	x
hienieden	no	0.7651304602622986	x
beim	no	0.8050099611282349	x
Professor	no	0.7937678694725037	x
Spallanzani	no	0.7955977916717529	x
merklich	no	0.6371251344680786	x
finster	no	0.9729943871498108	x
;	no	0.9990333318710327	x
er	no	0.9966675639152527	x
schaute	no	0.9978094696998596	x
um	no	0.998078465461731	x
sich	no	0.997458279132843	x
und	no	0.9996585845947266	x
wurde	no	0.9972708821296692	x
zu	no	0.9980422258377075	x
seinem	no	0.9978838562965393	x
nicht	no	0.997251570224762	x
geringen	no	0.99741530418396	x
Schreck	no	0.9989142417907715	x
gewahr	no	0.9981573224067688	x
,	no	0.999932050704956	x
daß	no	0.8159018754959106	x
eben	no	0.7708686590194702	x
die	no	0.7363395690917969	x
zwei	no	0.679619312286377	x
letzten	no	0.6526181101799011	x
Lichter	no	0.7410683035850525	x
in	no	0.6528130173683167	x
dem	no	0.5346341729164124	x
leeren	no	0.5695847272872925	x
Saal	no	0.5916786789894104	x
herniederbrennen	no	0.712871253490448	x
und	no	0.5294065475463867	x
ausgehen	no	0.6571205854415894	x
wollten	no	0.5887582302093506	x
.	no	0.9911274313926697	x
Längst	yes	0.9927976727485657	x
hatten	no	0.9942037463188171	x
Musik	no	0.9975766539573669	x
und	no	0.9956745505332947	x
Tanz	no	0.9984142780303955	x
aufgehört	no	0.9984550476074219	x
.	no	0.9963079690933228	x
„	yes	0.9997643828392029	x
Trennung	no	0.9465948343276978	x
,	no	0.9946647882461548	x
Trennung	no	0.9800461530685425	x
“	no	0.99692302942276	x
,	no	0.9999045133590698	x
schrie	no	0.9992138147354126	x
er	no	0.9994576573371887	x
ganz	no	0.996971845626831	x
wild	no	0.9994505047798157	x
und	no	0.9988338351249695	x
verzweifelt	no	0.998651921749115	x
,	no	0.9999736547470093	x
er	no	0.982194185256958	x
küßte	no	0.9896078705787659	x
Olimpias	no	0.9970375299453735	x
Hand	no	0.9963836669921875	x
,	no	0.999969482421875	x
er	no	0.9932010769844055	x
neigte	no	0.9981940388679504	x
sich	no	0.9985955357551575	x
zu	no	0.9987537860870361	x
ihrem	no	0.9980683922767639	x
Munde	no	0.9988540410995483	x
,	no	0.9999436140060425	x
eiskalte	no	0.9939700365066528	x
Lippen	no	0.9993402361869812	x
begegneten	no	0.9973154664039612	x
seinen	no	0.9939855933189392	x
glühenden	no	0.9964710474014282	x
!	no	0.9990198612213135	x
–	yes	0.8714020848274231	x
So	no	0.9992483258247375	x
wie	no	0.994107723236084	x
als	no	0.9973816275596619	x
er	no	0.9971488118171692	x
Olimpias	no	0.9944861531257629	x
kalte	no	0.9950580596923828	x
Hand	no	0.9959595799446106	x
berührte	no	0.9709070920944214	x
,	no	0.9998905658721924	x
fühlte	no	0.9975831508636475	x
er	no	0.9996837377548218	x
sich	no	0.9939460158348083	x
von	no	0.9883933663368225	x
innerem	no	0.9915037751197815	x
Grausen	no	0.994785487651825	x
erfaßt	no	0.9958339929580688	x
,	no	0.9998557567596436	x
die	no	0.9798705577850342	x
Legende	no	0.9834977984428406	x
von	no	0.9831830263137817	x
der	no	0.9743578433990479	x
toten	no	0.9712665677070618	x
Braut	no	0.9920857548713684	x
ging	no	0.9986842274665833	x
ihm	no	0.9962489008903503	x
plötzlich	no	0.9971045851707458	x
durch	no	0.9898054599761963	x
den	no	0.9946709275245667	x
Sinn	no	0.8712381720542908	x
;	no	0.9999898672103882	x
aber	no	0.958605945110321	x
fest	no	0.9995001554489136	x
hatte	no	0.9930084943771362	x
ihn	no	0.9973467588424683	x
Olimpia	no	0.9973908066749573	x
an	no	0.9931883811950684	x
sich	no	0.9938552975654602	x
gedrückt	no	0.9799609780311584	x
,	no	0.9999271631240845	x
und	no	0.9980594515800476	x
in	no	0.9967430233955383	x
dem	no	0.9987047910690308	x
Kuß	no	0.9984980821609497	x
schienen	no	0.9991000890731812	x
die	no	0.9920493960380554	x
Lippen	no	0.9960858821868896	x
zum	no	0.9897716641426086	x
Leben	no	0.9936410784721375	x
zu	no	0.9955346584320068	x
erwarmen	no	0.9979797005653381	x
.	no	0.9699534177780151	x
–	yes	0.9998619556427002	x
Der	no	0.9795535802841187	x
Professor	no	0.9937677383422852	x
Spallanzani	no	0.9985945820808411	x
schritt	no	0.9987167119979858	x
langsam	no	0.9986584186553955	x
durch	no	0.9931105375289917	x
den	no	0.9964093565940857	x
leeren	no	0.9970871806144714	x
Saal	no	0.9981861710548401	x
,	no	0.9997496008872986	x
seine	no	0.9988154172897339	x
Schritte	no	0.999528169631958	x
klangen	no	0.9992972612380981	x
hohl	no	0.9980292916297913	x
wider	no	0.9960856437683105	x
,	no	0.9999278783798218	x
und	no	0.9942371845245361	x
seine	no	0.9978298544883728	x
Figur	no	0.9950974583625793	x
,	no	0.9993076324462891	x
von	no	0.985660195350647	x
flackernden	no	0.9958497285842896	x
Schlagschatten	no	0.9975447058677673	x
umspielt	no	0.9940139651298523	x
,	no	0.9994745850563049	x
hatte	no	0.9949434399604797	x
ein	no	0.9980098605155945	x
grauliches	no	0.9970642924308777	x
gespenstisches	no	0.9958776235580444	x
Ansehen	no	0.9936584830284119	x
.	no	0.9929370284080505	x
„	yes	0.9998679161071777	x
Liebst	no	0.9631928205490112	x
du	no	0.9972708821296692	x
mich	no	0.9984776377677917	x
–	no	0.9999867677688599	x
liebst	no	0.8593016862869263	x
du	no	0.9407762289047241	x
mich	no	0.9790830016136169	x
,	no	0.9985841512680054	x
Olimpia	no	0.9934247732162476	x
?	no	0.9904768466949463	x
–	yes	0.9967369437217712	x
Nur	no	0.9959308505058289	x
dies	no	0.9973803162574768	x
Wort	no	0.9947604537010193	x
!	no	0.997452437877655	x
–	yes	0.9996554851531982	x
Liebst	no	0.9890154004096985	x
du	no	0.9987818598747253	x
mich	no	0.9978590607643127	x
?	no	0.9623576402664185	x
“	no	0.9962410926818848	x
So	no	0.9999765157699585	x
flüsterte	no	0.9981539845466614	x
Nathanael	no	0.9996583461761475	x
,	no	0.9999840259552002	x
aber	no	0.988405704498291	x
Olimpia	no	0.9992006421089172	x
seufzte	no	0.9993440508842468	x
,	no	0.999947190284729	x
indem	no	0.9940844178199768	x
sie	no	0.9992350339889526	x
aufstand	no	0.9991329312324524	x
,	no	0.9997566342353821	x
nur	no	0.9711758494377136	x
:	no	0.9985325336456299	x
„	no	0.9988927245140076	x
Ach	no	0.9861365556716919	x
–	no	0.999675989151001	x
ach	no	0.9793007373809814	x
!	no	0.9902774095535278	x
“	no	0.9980377554893494	x
–	no	0.9993757605552673	x
„	no	0.9995501637458801	x
Ja	no	0.9776709079742432	x
,	no	0.9999098777770996	x
du	no	0.9979071617126465	x
mein	no	0.9984820485115051	x
holder	no	0.9963741898536682	x
,	no	0.9996352195739746	x
herrlicher	no	0.9889111518859863	x
Liebesstern	no	0.9760240912437439	x
“	no	0.9987418055534363	x
,	no	0.9999635219573975	x
sprach	no	0.9981710910797119	x
Nathanael	no	0.9995114803314209	x
,	no	0.9999305009841919	x
„	no	0.9996009469032288	x
bist	no	0.9779655337333679	x
mir	no	0.9965052604675293	x
aufgegangen	no	0.9983910322189331	x
und	no	0.9980809688568115	x
wirst	no	0.9920358061790466	x
leuchten	no	0.9874488711357117	x
,	no	0.9997779726982117	x
wirst	no	0.9953756332397461	x
verklären	no	0.9968500733375549	x
mein	no	0.9965530633926392	x
Inneres	no	0.9961624145507812	x
immerdar	no	0.9972289204597473	x
!	no	0.9962638020515442	x
“	no	0.9984709620475769	x
–	no	0.99895179271698	x
„	no	0.9993267059326172	x
Ach	no	0.981560468673706	x
,	no	0.9990196228027344	x
ach	no	0.9888530969619751	x
!	no	0.9949561953544617	x
“	no	0.9997199177742004	x
replizierte	no	0.9920783638954163	x
Olimpia	no	0.9985795021057129	x
fortschreitend	no	0.9977855682373047	x
.	no	0.9966498017311096	x
Nathanael	yes	0.9993189573287964	x
folgte	no	0.9985052347183228	x
ihr	no	0.9990919828414917	x
,	no	0.9999550580978394	x
sie	no	0.9944057464599609	x
standen	no	0.9967842102050781	x
vor	no	0.9983240962028503	x
dem	no	0.9924681782722473	x
Professor	no	0.9978182315826416	x
.	no	0.9988117218017578	x
„	yes	0.9782326221466064	x
Sie	no	0.9951816201210022	x
haben	no	0.9960197806358337	x
sich	no	0.9973342418670654	x
außerordentlich	no	0.9977320432662964	x
lebhaft	no	0.9975041747093201	x
mit	no	0.9957826137542725	x
meiner	no	0.9971573352813721	x
Tochter	no	0.9950841069221497	x
unterhalten	no	0.974857747554779	x
“	no	0.9998328685760498	x
,	no	0.9999582767486572	x
sprach	no	0.9990909099578857	x
dieser	no	0.9997846484184265	x
lächelnd	no	0.99941086769104	x
,	no	0.999961256980896	x
„	no	0.9998239874839783	x
nun	no	0.8309470415115356	x
,	no	0.998822033405304	x
nun	no	0.9660517573356628	x
,	no	0.9994044303894043	x
lieber	no	0.9947170615196228	x
Herr	no	0.9961754083633423	x
Nathanael	no	0.9996126294136047	x
,	no	0.9999648332595825	x
finden	no	0.971342921257019	x
Sie	no	0.9941806197166443	x
Geschmack	no	0.9975671768188477	x
daran	no	0.9973125457763672	x
,	no	0.9994064569473267	x
mit	no	0.9639880657196045	x
dem	no	0.9781461954116821	x
blöden	no	0.9867825508117676	x
Mädchen	no	0.989152193069458	x
zu	no	0.9667888283729553	x
konversieren	no	0.7333118319511414	x
,	no	0.9991783499717712	x
so	no	0.9988747239112854	x
sollen	no	0.9976996779441833	x
mir	no	0.9978007674217224	x
Ihre	no	0.9975084066390991	x
Besuche	no	0.9969411492347717	x
willkommen	no	0.9976291060447693	x
sein.	no	0.8932814598083496	x
“	no	0.9967071413993835	x
–	no	0.9998944997787476	x
Einen	no	0.9960148334503174	x
ganzen	no	0.9983173608779907	x
hellen	no	0.9979958534240723	x
strahlenden	no	0.9982717037200928	x
Himmel	no	0.9990921020507812	x
in	no	0.9933510422706604	x
der	no	0.9931991696357727	x
Brust	no	0.9897204041481018	x
,	no	0.999923825263977	x
schied	no	0.9974305033683777	x
Nathanael	no	0.9977890253067017	x
von	no	0.9937855005264282	x
dannen	no	0.9981221556663513	x
.	no	0.9928682446479797	x
Spallanzanis	yes	0.9957002401351929	x
Fest	no	0.9996930360794067	x
war	no	0.9957787990570068	x
der	no	0.997048556804657	x
Gegenstand	no	0.9968746900558472	x
des	no	0.9980271458625793	x
Gesprächs	no	0.9977243542671204	x
in	no	0.9945940375328064	x
den	no	0.9964243769645691	x
folgenden	no	0.9972475171089172	x
Tagen	no	0.9977349042892456	x
.	no	0.9990379810333252	x
Unerachtet	yes	0.8476699590682983	x
der	no	0.8560715317726135	x
Professor	no	0.7548826932907104	x
alles	no	0.863657534122467	x
getan	no	0.9346734285354614	x
hatte	no	0.561811625957489	x
,	no	0.9942666888237	x
recht	no	0.9765173196792603	x
splendid	no	0.9797648191452026	x
zu	no	0.9486676454544067	x
erscheinen	no	0.9653545618057251	x
,	no	0.9965941309928894	x
so	no	0.9997778534889221	x
wußten	no	0.9998745918273926	x
doch	no	0.997645914554596	x
die	no	0.9936095476150513	x
lustigen	no	0.995179295539856	x
Köpfe	no	0.9974840879440308	x
von	no	0.9907084703445435	x
allerlei	no	0.9873470067977905	x
Unschicklichem	no	0.9870845675468445	x
und	no	0.9949817061424255	x
Sonderbarem	no	0.9941182136535645	x
zu	no	0.9878641963005066	x
erzählen	no	0.966241717338562	x
,	no	0.9999806880950928	x
das	no	0.8812876343727112	x
sich	no	0.6386176347732544	x
begeben	no	0.9670768976211548	x
,	no	0.9011566042900085	x
und	no	0.9845719337463379	x
vorzüglich	no	0.9942154288291931	x
fiel	no	0.995563268661499	x
man	no	0.9937866926193237	x
über	no	0.9917219281196594	x
die	no	0.9924707412719727	x
todstarre	no	0.9916329383850098	x
,	no	0.998236894607544	x
stumme	no	0.9924754500389099	x
Olimpia	no	0.9961953163146973	x
her	no	0.9931608438491821	x
,	no	0.9994507431983948	x
der	no	0.9418262243270874	x
man	no	0.902172863483429	x
,	no	0.9937585592269897	x
ihres	no	0.9744981527328491	x
schönen	no	0.984061062335968	x
Äußern	no	0.9891942739486694	x
unerachtet	no	0.9872726798057556	x
,	no	0.9995342493057251	x
totalen	no	0.9452059268951416	x
Stumpfsinn	no	0.9492631554603577	x
andichten	no	0.8875152468681335	x
und	no	0.9712236523628235	x
darin	no	0.973136305809021	x
die	no	0.9675525426864624	x
Ursache	no	0.9736993908882141	x
finden	no	0.9836841821670532	x
wollte	no	0.9645311832427979	x
,	no	0.9997511506080627	x
warum	no	0.8655350208282471	x
Spallanzani	no	0.7564187049865723	x
sie	no	0.8253170847892761	x
so	no	0.7114399671554565	x
lange	no	0.7675327062606812	x
verborgen	no	0.8850107192993164	x
gehalten	no	0.833986759185791	x
.	no	0.5061635375022888	x
Nathanael	yes	0.9984292387962341	x
vernahm	no	0.9996399879455566	x
das	no	0.9977753758430481	x
nicht	no	0.9914092421531677	x
ohne	no	0.9969671368598938	x
innern	no	0.9968173503875732	x
Grimm	no	0.9978932738304138	x
,	no	0.9999864101409912	x
indessen	no	0.9703888297080994	x
schwieg	no	0.9637962579727173	x
er	no	0.8623992800712585	x
;	no	0.9999470710754395	x
denn	no	0.9870376586914062	x
,	no	0.8088263869285583	x
dachte	no	0.9984428286552429	x
er	no	0.9997853636741638	x
,	no	0.9999911785125732	x
würde	no	0.7055354714393616	indirect
es	no	0.5832810997962952	indirect
wohl	no	0.6507591605186462	indirect
verlohnen	no	0.516965925693512	indirect
,	no	0.9763177633285522	indirect
diesen	no	0.5029597282409668	indirect
Burschen	no	0.5737127065658569	indirect
zu	no	0.6645190119743347	indirect
beweisen	no	0.9831095337867737	indirect
,	no	0.9668413996696472	indirect
daß	no	0.7372336387634277	indirect
eben	no	0.7677001357078552	indirect
ihr	no	0.6637710928916931	indirect
eigner	no	0.5839312672615051	indirect
Stumpfsinn	no	0.6001811027526855	indirect
es	no	0.6274289488792419	indirect
ist	no	0.9507912993431091	indirect
,	no	0.6458691358566284	indirect
der	no	0.6873143315315247	indirect
sie	no	0.7036768198013306	indirect
Olimpias	no	0.828289806842804	indirect
tiefes	no	0.7369788885116577	indirect
herrliches	no	0.7447991371154785	indirect
Gemüt	no	0.7677088975906372	indirect
zu	no	0.8183547854423523	indirect
erkennen	no	0.9454478621482849	indirect
hindert	no	0.9490892887115479	indirect
?	no	0.9941321015357971	indirect
„	yes	0.985541045665741	x
Tu	no	0.999480664730072	x
mir	no	0.9974631071090698	x
den	no	0.9964199066162109	x
Gefallen	no	0.9905194044113159	x
,	no	0.9998921155929565	x
Bruder	no	0.9795994758605957	x
“	no	0.9979593753814697	x
,	no	0.9999592304229736	x
sprach	no	0.9992270469665527	x
eines	no	0.9994204044342041	x
Tages	no	0.999035120010376	x
Siegmund	no	0.9980731010437012	x
,	no	0.9999657869338989	x
„	no	0.9997101426124573	x
tu	no	0.9942837357521057	x
mir	no	0.9917342662811279	x
den	no	0.9921852946281433	x
Gefallen	no	0.9983006119728088	x
und	no	0.999606192111969	x
sage	no	0.9986326098442078	x
,	no	0.9999788999557495	x
wie	no	0.570864200592041	indirect
es	no	0.7882487177848816	indirect
dir	no	0.8444464802742004	indirect
gescheuten	no	0.9034314751625061	indirect
Kerl	no	0.9221301674842834	indirect
möglich	no	0.9469308853149414	indirect
war	no	0.9985054731369019	indirect
,	no	0.6927470564842224	indirect
dich	no	0.9546861052513123	indirect
in	no	0.970863938331604	indirect
das	no	0.9575639963150024	indirect
Wachsgesicht	no	0.9510602355003357	indirect
,	no	0.7770044207572937	indirect
in	no	0.9228470921516418	indirect
die	no	0.9307795763015747	indirect
Holzpuppe	no	0.9308895468711853	indirect
da	no	0.9409860372543335	indirect
drüben	no	0.9528793096542358	indirect
zu	no	0.9413121938705444	indirect
vergaffen	no	0.9908462166786194	indirect
?	no	0.9999699592590332	indirect
“	no	0.697389543056488	x
Nathanael	no	0.9999456405639648	x
wollte	no	0.9983012080192566	x
zornig	no	0.9986971020698547	x
auffahren	no	0.9952657222747803	x
,	no	0.9999707937240601	x
doch	no	0.991450846195221	x
schnell	no	0.99912029504776	x
besann	no	0.9882733225822449	x
er	no	0.9976849555969238	x
sich	no	0.9994316697120667	x
und	no	0.9993823766708374	x
erwiderte	no	0.9989650249481201	x
:	no	0.9997654557228088	x
„	no	0.9977927207946777	x
Sage	no	0.9994613528251648	x
du	no	0.9982265830039978	x
mir	no	0.9883068203926086	x
,	no	0.999997615814209	x
Siegmund	no	0.964900553226471	x
,	no	0.999976396560669	x
wie	no	0.7153986096382141	indirect
deinem	no	0.5560269355773926	indirect
sonst	no	0.5764325261116028	indirect
alles	no	0.5162675380706787	indirect
Schöne	no	0.5774988532066345	indirect
klar	no	0.6866744160652161	indirect
auffassenden	no	0.6033385992050171	indirect
Blick	no	0.7333266139030457	indirect
,	no	0.8945955038070679	indirect
deinem	no	0.6789556741714478	indirect
regen	no	0.760269820690155	indirect
Sinn	no	0.7228574156761169	indirect
Olimpias	no	0.6483019590377808	indirect
himmlischer	no	0.7600288391113281	indirect
Liebreiz	no	0.7857347726821899	indirect
entgehen	no	0.8576288819313049	indirect
konnte	no	0.5422278642654419	indirect
?	no	0.8614087104797363	indirect
Doch	yes	0.7682632207870483	x
ebendeshalb	no	0.7507282495498657	x
habe	no	0.7563150525093079	x
ich	no	0.9045836925506592	x
,	no	0.995988667011261	x
Dank	no	0.9660200476646423	x
sei	no	0.9650527238845825	x
es	no	0.9931040406227112	x
dem	no	0.9944327473640442	x
Geschick	no	0.9936525821685791	x
,	no	0.9997455477714539	x
dich	no	0.9665164351463318	x
nicht	no	0.9779196977615356	x
zum	no	0.969944179058075	x
Nebenbuhler	no	0.8450482487678528	x
;	no	0.999956488609314	x
denn	no	0.9624832272529602	x
sonst	no	0.972537100315094	x
müßte	no	0.9592116475105286	x
einer	no	0.9842974543571472	x
von	no	0.9822863936424255	x
uns	no	0.9872581362724304	x
blutend	no	0.9868780970573425	x
fallen.	no	0.5355557203292847	x
“	no	0.995151162147522	x
Siegmund	no	0.999976396560669	x
merkte	no	0.9998477697372437	x
wohl	no	0.9998304843902588	x
,	no	0.9999945163726807	x
wie	no	0.72124844789505	indirect
es	no	0.9779282808303833	indirect
mit	no	0.9882567524909973	indirect
dem	no	0.9804327487945557	indirect
Freunde	no	0.99439936876297	indirect
stand	no	0.9999547004699707	indirect
,	no	0.7271470427513123	x
lenkte	no	0.6144317984580994	x
geschickt	no	0.8138169646263123	x
ein	no	0.9936479926109314	x
und	no	0.9975402355194092	x
fügte	no	0.8650782108306885	x
,	no	0.9999873638153076	x
nachdem	no	0.9675699472427368	x
er	no	0.9944708347320557	x
geäußert	no	0.9646632075309753	x
,	no	0.999969482421875	x
daß	no	0.6081244945526123	indirect
in	no	0.8898911476135254	indirect
der	no	0.9584289193153381	indirect
Liebe	no	0.9931841492652893	indirect
niemals	no	0.9974883794784546	indirect
über	no	0.9975395202636719	indirect
den	no	0.9967683553695679	indirect
Gegenstand	no	0.9978722333908081	indirect
zu	no	0.9988541603088379	indirect
richten	no	0.9995725750923157	indirect
sei	no	0.9999663829803467	indirect
,	no	0.7216659188270569	x
hinzu	no	0.7049554586410522	x
:	no	0.866962194442749	x
„	no	0.8817035555839539	x
Wunderlich	no	0.9970576763153076	x
ist	no	0.9984813332557678	x
es	no	0.9982843995094299	x
doch	no	0.9965013265609741	x
,	no	0.9997865557670593	x
daß	no	0.9798882603645325	x
viele	no	0.9917410612106323	x
von	no	0.9930375218391418	x
uns	no	0.9933648109436035	x
über	no	0.9949623346328735	x
Olimpia	no	0.995069146156311	x
ziemlich	no	0.9961129426956177	x
gleich	no	0.9960581064224243	x
urteilen	no	0.9918226599693298	x
.	no	0.7813279628753662	x
Sie	yes	0.9999741315841675	x
ist	no	0.9747465252876282	x
uns	no	0.6951422691345215	x
–	no	0.999997615814209	x
nimm	no	0.9701744914054871	x
es	no	0.9764207005500793	x
nicht	no	0.9794006943702698	x
übel	no	0.9853197932243347	x
,	no	0.9997523427009583	x
Bruder	no	0.9841735363006592	x
!	no	0.9934713840484619	x
–	yes	0.9995458722114563	x
auf	no	0.8886446952819824	x
seltsame	no	0.8957489132881165	x
Weise	no	0.8961248993873596	x
starr	no	0.9011154174804688	x
und	no	0.9548984169960022	x
seelenlos	no	0.9877662658691406	x
erschienen	no	0.9941869974136353	x
.	no	0.9968194961547852	x
Ihr	yes	0.9946601986885071	x
Wuchs	no	0.9980236291885376	x
ist	no	0.9888352751731873	x
regelmäßig	no	0.9823890328407288	x
so	no	0.9939682483673096	x
wie	no	0.9966217279434204	x
ihr	no	0.9949636459350586	x
Gesicht	no	0.9339995980262756	x
,	no	0.9999526739120483	x
das	no	0.9923755526542664	x
ist	no	0.9925259351730347	x
wahr	no	0.9973798394203186	x
!	no	0.9924518465995789	x
–	yes	0.9999438524246216	x
Sie	no	0.9540891051292419	x
könnte	no	0.9684801697731018	x
für	no	0.9592742919921875	x
schön	no	0.9808611273765564	x
gelten	no	0.9810617566108704	x
,	no	0.9997572302818298	x
wenn	no	0.93277907371521	x
ihr	no	0.9050277471542358	x
Blick	no	0.936201274394989	x
nicht	no	0.9665111303329468	x
so	no	0.9671121835708618	x
ganz	no	0.9798687100410461	x
ohne	no	0.9264026880264282	x
Lebensstrahl	no	0.8989534378051758	x
,	no	0.9972207546234131	x
ich	no	0.9970216155052185	x
möchte	no	0.9975301623344421	x
sagen	no	0.9971380233764648	x
,	no	0.9991211295127869	x
ohne	no	0.8357995748519897	x
Sehkraft	no	0.6872785091400146	x
wäre	no	0.7194488644599915	x
.	no	0.9982224106788635	x
Ihr	yes	0.9803130030632019	x
Schritt	no	0.9981338381767273	x
ist	no	0.996727705001831	x
sonderbar	no	0.9962908029556274	x
abgemessen	no	0.9852138161659241	x
,	no	0.9999147653579712	x
jede	no	0.99607914686203	x
Bewegung	no	0.9983980059623718	x
scheint	no	0.9977725148200989	x
durch	no	0.992417573928833	x
den	no	0.9945084452629089	x
Gang	no	0.9964051246643066	x
eines	no	0.9962484240531921	x
aufgezogenen	no	0.9962050318717957	x
Räderwerks	no	0.9966990351676941	x
bedingt	no	0.9956458210945129	x
.	no	0.968903660774231	x
Ihr	yes	0.9997718930244446	x
Spiel	no	0.996726393699646	x
,	no	0.9997716546058655	x
ihr	no	0.9973022937774658	x
Singen	no	0.9980979561805725	x
hat	no	0.9916165471076965	x
den	no	0.9978539347648621	x
unangenehm	no	0.9965171813964844	x
richtigen	no	0.9958462119102478	x
geistlosen	no	0.9958989024162292	x
Takt	no	0.9942003488540649	x
der	no	0.9957958459854126	x
singenden	no	0.9940354824066162	x
Maschine	no	0.9834657907485962	x
,	no	0.9999525547027588	x
und	no	0.9944971203804016	x
ebenso	no	0.9984182119369507	x
ist	no	0.9916006326675415	x
ihr	no	0.9959922432899475	x
Tanz	no	0.9973546266555786	x
.	no	0.9974282383918762	x
Uns	yes	0.9954171180725098	x
ist	no	0.9844054579734802	x
diese	no	0.9882948398590088	x
Olimpia	no	0.9927592277526855	x
ganz	no	0.9929924011230469	x
unheimlich	no	0.9942623376846313	x
geworden	no	0.9933983087539673	x
,	no	0.9999687671661377	x
wir	no	0.9745297431945801	x
mochten	no	0.9884617328643799	x
nichts	no	0.9902663826942444	x
mit	no	0.9769471883773804	x
ihr	no	0.9841626882553101	x
zu	no	0.9658263921737671	x
schaffen	no	0.9537590146064758	x
haben	no	0.6634309887886047	x
,	no	0.9999079704284668	x
es	no	0.9923019409179688	x
war	no	0.9964737296104431	x
uns	no	0.9964577555656433	x
als	no	0.9974103569984436	x
tue	no	0.9921582937240601	x
sie	no	0.9976900815963745	x
nur	no	0.9957647323608398	x
so	no	0.9914264678955078	x
wie	no	0.9955488443374634	x
ein	no	0.9947147965431213	x
lebendiges	no	0.992724597454071	x
Wesen	no	0.9858227372169495	x
und	no	0.998887836933136	x
doch	no	0.9919376969337463	x
habe	no	0.9774725437164307	x
es	no	0.9842102527618408	x
mit	no	0.9772096276283264	x
ihr	no	0.9689728021621704	x
eine	no	0.9749245643615723	x
eigne	no	0.9230479598045349	x
Bewandtnis.	no	0.9704053401947021	x
“	no	0.6858000159263611	x
–	no	0.9989731311798096	x
Nathanael	no	0.9998522996902466	x
gab	no	0.9996063113212585	x
sich	no	0.9990952014923096	x
dem	no	0.998881995677948	x
bittern	no	0.9976900815963745	x
Gefühl	no	0.9990909099578857	x
,	no	0.9999597072601318	x
das	no	0.9196931719779968	x
