tok	sentstart	freeIndirect_conf	freeIndirect_pred
Liebe	no	0.9734750986099243	x
verklärten	no	0.9726940393447876	x
Gemüts	no	0.9761442542076111	x
,	no	0.9799762964248657	x
und	no	0.9822006225585938	x
als	no	0.9853031635284424	x
nun	no	0.9874804615974426	x
endlich	no	0.9880782961845398	x
nach	no	0.9887281656265259	x
der	no	0.9899875521659851	x
Kadenz	no	0.9908327460289001	x
der	no	0.9912763833999634	x
lange	no	0.9915035963058472	x
Trillo	no	0.9915224313735962	x
recht	no	0.992405354976654	x
schmetternd	no	0.9937719702720642	x
durch	no	0.994345486164093	x
den	no	0.9949948787689209	x
Saal	no	0.9957593083381653	x
gellte	no	0.9964474439620972	x
,	no	0.9972860813140869	x
konnte	no	0.997219443321228	x
er	no	0.9971693158149719	x
,	no	0.9972593784332275	x
wie	no	0.9970645308494568	x
von	no	0.9969885945320129	x
glühenden	no	0.9969351291656494	x
Ärmen	no	0.9969696402549744	x
plötzlich	no	0.9974249601364136	x
erfaßt	no	0.9979475140571594	x
,	no	0.9980771541595459	x
sich	no	0.998206615447998	x
nicht	no	0.998313307762146	x
mehr	no	0.998434841632843	x
halten	no	0.9986429810523987	x
,	no	0.9986379742622375	x
er	no	0.9987081289291382	x
mußte	no	0.9986615180969238	x
vor	no	0.9985501170158386	x
Schmerz	no	0.9985713958740234	x
und	no	0.9986203908920288	x
Entzücken	no	0.9987180233001709	x
laut	no	0.9989256262779236	x
aufschreien	no	0.9985998272895813	x
:	no	0.9980698227882385	x
„	no	0.9994632601737976	x
Olimpia	no	0.9981958270072937	x
!	no	0.9994685053825378	x
“	no	0.99998939037323	x
–	no	0.8256791830062866	x
Alle	no	0.9663639068603516	x
sahen	no	0.970358669757843	x
sich	no	0.9719629883766174	x
um	no	0.9750530123710632	x
nach	no	0.9780622124671936	x
ihm	no	0.9828112125396729	x
,	no	0.9900001883506775	x
manche	no	0.9899425506591797	x
lachten	no	0.9910762310028076	x
.	no	0.9986132383346558	x
Der	yes	0.881577730178833	x
Domorganist	no	0.9195692539215088	x
schnitt	no	0.9156913161277771	x
aber	no	0.9123433828353882	x
noch	no	0.909591555595398	x
ein	no	0.9112726449966431	x
finstreres	no	0.912446141242981	x
Gesicht	no	0.9182308316230774	x
als	no	0.9258119463920593	x
vorher	no	0.9297071099281311	x
und	no	0.9453426599502563	x
sagte	no	0.9454140663146973	x
bloß	no	0.9280227422714233	x
:	no	0.9861217141151428	x
„	no	0.99696284532547	x
Nun	no	0.990598738193512	x
,	no	0.9912343621253967	x
nun	no	0.9925625920295715	x
!	no	0.9982829093933105	x
“	no	0.9999955892562866	x
–	no	0.890917956829071	x
Das	no	0.9019485116004944	x
Konzert	no	0.9355709552764893	x
war	no	0.9456387162208557	x
zu	no	0.946350634098053	x
Ende	no	0.9392009973526001	x
,	no	0.944058358669281	x
der	no	0.9463939666748047	x
Ball	no	0.9586424827575684	x
fing	no	0.9607955813407898	x
an	no	0.9733654856681824	x
.	no	0.9999406337738037	x
Mit	yes	0.812951385974884	freeIndirect
ihr	no	0.5334726572036743	freeIndirect
zu	no	0.561066746711731	freeIndirect
tanzen	no	0.6819162964820862	freeIndirect
!	no	0.8946418762207031	freeIndirect
–	yes	0.564934492111206	freeIndirect
mit	no	0.9146016240119934	freeIndirect
ihr	no	0.9573833346366882	freeIndirect
!	no	0.9920205473899841	freeIndirect
das	yes	0.9830471873283386	freeIndirect
war	no	0.9867866039276123	freeIndirect
nun	no	0.987691342830658	freeIndirect
dem	no	0.988635778427124	freeIndirect
Nathanael	no	0.9892784953117371	freeIndirect
das	no	0.9892844557762146	freeIndirect
Ziel	no	0.9890879392623901	freeIndirect
aller	no	0.9882036447525024	freeIndirect
Wünsche	no	0.9858103394508362	freeIndirect
,	no	0.9874590635299683	freeIndirect
alles	no	0.9884248971939087	freeIndirect
Strebens	no	0.9881135821342468	freeIndirect
;	no	0.9892197251319885	freeIndirect
aber	no	0.9930954575538635	freeIndirect
wie	no	0.994247555732727	freeIndirect
sich	no	0.994838535785675	freeIndirect
erheben	no	0.9958071708679199	freeIndirect
zu	no	0.9962791800498962	freeIndirect
dem	no	0.9964939951896667	freeIndirect
Mut	no	0.9967063069343567	freeIndirect
,	no	0.9970126152038574	freeIndirect
sie	no	0.9972299933433533	freeIndirect
,	no	0.9974226951599121	freeIndirect
die	no	0.9975283741950989	freeIndirect
Königin	no	0.9975728392601013	freeIndirect
des	no	0.997601330280304	freeIndirect
Festes	no	0.9978227615356445	freeIndirect
,	no	0.9980437755584717	freeIndirect
aufzufordern	no	0.9985114932060242	freeIndirect
?	no	0.99940025806427	freeIndirect
Doch	yes	0.9910370111465454	freeIndirect
!	no	0.9961581826210022	freeIndirect
–	yes	0.5737401843070984	x
er	no	0.8850151300430298	x
selbst	no	0.9580395817756653	x
wußte	no	0.9600831270217896	x
nicht	no	0.9625291228294373	x
,	no	0.9624494314193726	x
wie	no	0.9608650803565979	x
es	no	0.9611630439758301	x
geschah	no	0.9673126935958862	x
,	no	0.968745231628418	x
daß	no	0.9684555530548096	x
er	no	0.9673720002174377	x
,	no	0.9685909748077393	x
als	no	0.9675976037979126	x
schon	no	0.9677022099494934	x
der	no	0.9669345617294312	x
Tanz	no	0.9692540764808655	x
angefangen	no	0.9755674600601196	x
,	no	0.9774481654167175	x
dicht	no	0.9791445136070251	x
neben	no	0.9793083071708679	x
Olimpia	no	0.9809737801551819	x
stand	no	0.9841471910476685	x
,	no	0.986048698425293	x
die	no	0.9857926964759827	x
noch	no	0.986146867275238	x
nicht	no	0.9873675107955933	x
aufgefordert	no	0.9903579354286194	x
worden	no	0.9933695793151855	x
,	no	0.9940173625946045	x
und	no	0.994204580783844	x
daß	no	0.9943860769271851	x
er	no	0.9943280816078186	x
,	no	0.9947177767753601	x
kaum	no	0.9950233697891235	x
vermögend	no	0.9957184195518494	x
,	no	0.9960165619850159	x
einige	no	0.9961128234863281	x
Worte	no	0.9965746402740479	x
zu	no	0.9968613386154175	x
stammeln	no	0.9977669715881348	x
,	no	0.9979671835899353	x
ihre	no	0.9979521632194519	x
Hand	no	0.9981043338775635	x
ergriff	no	0.997689962387085	x
.	no	0.9089931845664978	x
Eiskalt	yes	0.9992617964744568	x
war	no	0.9991077780723572	x
Olimpias	no	0.9986568689346313	x
Hand	no	0.9987367987632751	x
,	no	0.99901282787323	x
er	no	0.9986670017242432	x
fühlte	no	0.9985160231590271	x
sich	no	0.9985353946685791	x
durchbebt	no	0.9985660910606384	x
von	no	0.9985877275466919	x
grausigem	no	0.9986920952796936	x
Todesfrost	no	0.9987474679946899	x
,	no	0.9989944100379944	x
er	no	0.9986463189125061	x
starrte	no	0.9986523985862732	x
Olimpia	no	0.998584508895874	x
ins	no	0.9984044432640076	x
Auge	no	0.9986050724983215	x
,	no	0.9989105463027954	x
das	no	0.9985159039497375	x
strahlte	no	0.9985460042953491	x
ihm	no	0.9984519481658936	x
voll	no	0.9984918832778931	x
Liebe	no	0.9985800981521606	x
und	no	0.9986870884895325	x
Sehnsucht	no	0.9985866546630859	x
entgegen	no	0.9987167119979858	x
,	no	0.9989299178123474	x
und	no	0.9985275268554688	x
in	no	0.9985069632530212	x
dem	no	0.998638927936554	x
Augenblick	no	0.998826801776886	x
war	no	0.9985781908035278	x
es	no	0.998536229133606	x
auch	no	0.9986625909805298	x
,	no	0.9986928105354309	x
als	no	0.9986019730567932	x
fingen	no	0.9986081719398499	x
an	no	0.998569130897522	x
in	no	0.9985193610191345	x
der	no	0.9985591769218445	x
kalten	no	0.998615026473999	x
Hand	no	0.9985525012016296	x
Pulse	no	0.9986795783042908	x
zu	no	0.9985851049423218	x
schlagen	no	0.9987154006958008	x
und	no	0.998737633228302	x
des	no	0.9986311793327332	x
Lebensblutes	no	0.9987572431564331	x
Ströme	no	0.9990517497062683	x
zu	no	0.9987014532089233	x
glühen	no	0.9989957213401794	x
.	no	0.999617338180542	x
Und	yes	0.9177269339561462	x
auch	no	0.9323601126670837	x
in	no	0.93984454870224	x
Nathanaels	no	0.9558711647987366	x
Innerm	no	0.9668470621109009	x
glühte	no	0.9691135287284851	x
höher	no	0.9717785120010376	x
auf	no	0.9762142300605774	x
die	no	0.9772093892097473	x
Liebeslust	no	0.9784034490585327	x
,	no	0.9814125299453735	x
er	no	0.9837749004364014	x
umschlang	no	0.982855498790741	x
die	no	0.9828129410743713	x
schöne	no	0.9823063015937805	x
Olimpia	no	0.9822403788566589	x
und	no	0.9855077862739563	x
durchflog	no	0.9866630434989929	x
mit	no	0.9869487285614014	x
ihr	no	0.9878276586532593	x
die	no	0.9890303015708923	x
Reihen	no	0.9927178621292114	x
.	no	0.9991242289543152	x
–	yes	0.9527331590652466	x
Er	no	0.9960709810256958	x
glaubte	no	0.9969242215156555	x
sonst	no	0.9971645474433899	x
recht	no	0.9972609281539917	x
taktmäßig	no	0.997642457485199	x
getanzt	no	0.9979948997497559	x
zu	no	0.9981751441955566	x
haben	no	0.9983870983123779	x
,	no	0.9985162615776062	x
aber	no	0.998499870300293	x
an	no	0.9984910488128662	x
der	no	0.9984948635101318	x
ganz	no	0.9984923601150513	x
eignen	no	0.9985429048538208	x
rhythmischen	no	0.9985653758049011	x
Festigkeit	no	0.9987432360649109	x
,	no	0.9986949563026428	x
womit	no	0.9985632300376892	x
Olimpia	no	0.9985748529434204	x
tanzte	no	0.9986634254455566	x
und	no	0.9986145496368408	x
die	no	0.9985367059707642	x
ihn	no	0.9985241293907166	x
oft	no	0.9985893368721008	x
ordentlich	no	0.9985899329185486	x
aus	no	0.9985446929931641	x
der	no	0.9985285997390747	x
Haltung	no	0.9986569881439209	x
brachte	no	0.998779833316803	x
,	no	0.9988547563552856	x
merkte	no	0.9986323714256287	x
er	no	0.9985334873199463	x
bald	no	0.9985926747322083	x
,	no	0.9987326264381409	x
wie	no	0.9984169006347656	x
sehr	no	0.9983522891998291	x
ihm	no	0.998348593711853	x
der	no	0.9983579516410828	x
Takt	no	0.998506486415863	x
gemangelt	no	0.9989424347877502	x
.	no	0.999972939491272	x
Er	yes	0.9194446206092834	x
wollte	no	0.8904382586479187	x
jedoch	no	0.8808349370956421	x
mit	no	0.8735845685005188	x
keinem	no	0.8790012001991272	x
andern	no	0.8883286118507385	x
Frauenzimmer	no	0.8982905149459839	x
mehr	no	0.9038671851158142	x
tanzen	no	0.9148873090744019	x
und	no	0.9160681962966919	x
hätte	no	0.9157590866088867	x
jeden	no	0.9140504002571106	x
,	no	0.9129136204719543	x
der	no	0.9109560251235962	x
sich	no	0.9076489806175232	x
Olimpia	no	0.9021082520484924	x
näherte	no	0.905757486820221	x
,	no	0.9083478450775146	x
um	no	0.9075950384140015	x
sie	no	0.9081493020057678	x
aufzufordern	no	0.913535475730896	x
,	no	0.9129072427749634	x
nur	no	0.9107159972190857	x
gleich	no	0.9076434969902039	x
ermorden	no	0.9089335799217224	x
mögen	no	0.9007200002670288	x
.	no	0.9036656618118286	x
Doch	yes	0.9031127691268921	x
nur	no	0.9227935075759888	x
zweimal	no	0.9649356007575989	x
geschah	no	0.970015287399292	x
dies	no	0.9686201810836792	x
,	no	0.9725932478904724	x
zu	no	0.9749262928962708	x
seinem	no	0.9785972237586975	x
Erstaunen	no	0.9823352694511414	x
blieb	no	0.9840860366821289	x
darauf	no	0.9843204021453857	x
Olimpia	no	0.98595130443573	x
bei	no	0.9867982268333435	x
jedem	no	0.9875927567481995	x
Tanze	no	0.9884797930717468	x
sitzen	no	0.992057740688324	x
,	no	0.9939204454421997	x
und	no	0.9934431314468384	x
er	no	0.993299126625061	x
ermangelte	no	0.9930791258811951	x
nicht	no	0.9932323694229126	x
,	no	0.9933387637138367	x
immer	no	0.993261992931366	x
wieder	no	0.9932838678359985	x
sie	no	0.9935668110847473	x
aufzuziehen	no	0.9949525594711304	x
.	no	0.9986500144004822	x
Hätte	yes	0.9957441687583923	x
Nathanael	no	0.9963237047195435	x
außer	no	0.9961961507797241	x
der	no	0.9964277148246765	x
schönen	no	0.9965739250183105	x
Olimpia	no	0.9967647790908813	x
noch	no	0.9969481825828552	x
etwas	no	0.9972859621047974	x
anders	no	0.9977253079414368	x
zu	no	0.9977694749832153	x
sehen	no	0.9982156753540039	x
vermocht	no	0.9986019730567932	x
,	no	0.9986268281936646	x
so	no	0.9986894726753235	x
wäre	no	0.9985675811767578	x
allerlei	no	0.9985167384147644	x
fataler	no	0.99853515625	x
Zank	no	0.9986727237701416	x
und	no	0.9986043572425842	x
Streit	no	0.9986534118652344	x
unvermeidlich	no	0.9985740184783936	x
gewesen	no	0.9985125660896301	x
;	no	0.9995090961456299	x
denn	no	0.997538685798645	x
offenbar	no	0.9986968636512756	x
ging	no	0.998456597328186	x
das	no	0.9983744621276855	x
halbleise	no	0.9982753992080688	x
,	no	0.9983924031257629	x
mühsam	no	0.9985479712486267	x
unterdrückte	no	0.9984235763549805	x
Gelächter	no	0.9985040426254272	x
,	no	0.9986623525619507	x
was	no	0.9983919262886047	x
sich	no	0.9983899593353271	x
in	no	0.9983221888542175	x
diesem	no	0.9982669353485107	x
und	no	0.998263418674469	x
jenem	no	0.9982942938804626	x
Winkel	no	0.9983465671539307	x
unter	no	0.9983540773391724	x
den	no	0.9983524084091187	x
jungen	no	0.998391330242157	x
Leuten	no	0.9984966516494751	x
erhob	no	0.9986082911491394	x
,	no	0.9986239671707153	x
auf	no	0.9983946681022644	x
die	no	0.9983494281768799	x
schöne	no	0.9982641339302063	x
Olimpia	no	0.9981563687324524	x
,	no	0.9982054233551025	x
die	no	0.9980965256690979	x
sie	no	0.9980276226997375	x
mit	no	0.9979460835456848	x
ganz	no	0.9978505373001099	x
kuriosen	no	0.9979148507118225	x
Blicken	no	0.9979494214057922	x
verfolgten	no	0.9981405735015869	x
,	no	0.9982753992080688	x
man	no	0.998150110244751	x
konnte	no	0.9980643391609192	x
gar	no	0.9981098175048828	x
nicht	no	0.9982469081878662	x
wissen	no	0.9983077049255371	x
,	no	0.9982234835624695	x
warum	no	0.9982775449752808	x
.	no	0.9989914298057556	x
Durch	yes	0.905375063419342	x
den	no	0.9236785769462585	x
Tanz	no	0.9340769648551941	x
und	no	0.9395471811294556	x
durch	no	0.9445281624794006	x
den	no	0.9471955299377441	x
reichlich	no	0.9543363451957703	x
genossenen	no	0.9568689465522766	x
Wein	no	0.9633539915084839	x
erhitzt	no	0.9688845276832581	x
,	no	0.9737218618392944	x
hatte	no	0.9757454991340637	x
Nathanael	no	0.9760339856147766	x
alle	no	0.9759123921394348	x
ihm	no	0.9766984581947327	x
sonst	no	0.9789513945579529	x
eigne	no	0.9796246290206909	x
Scheu	no	0.9822409749031067	x
abgelegt	no	0.9825034737586975	x
.	no	0.575264036655426	x
Er	yes	0.9889258742332458	x
saß	no	0.9931052327156067	x
neben	no	0.9942231774330139	x
Olimpia	no	0.9938737154006958	x
,	no	0.9943296313285828	x
ihre	no	0.9946058392524719	x
Hand	no	0.9951006770133972	x
in	no	0.9952308535575867	x
der	no	0.9955930113792419	x
seinigen	no	0.9960463643074036	x
,	no	0.9972919821739197	x
und	no	0.997714638710022	x
sprach	no	0.9977962970733643	x
hochentflammt	no	0.9981673955917358	x
und	no	0.9982401132583618	x
begeistert	no	0.9984351992607117	x
von	no	0.9984341263771057	x
seiner	no	0.9984692931175232	x
Liebe	no	0.9986169338226318	x
in	no	0.9985865354537964	x
Worten	no	0.9987959861755371	x
,	no	0.9988529682159424	x
die	no	0.9985551238059998	x
keiner	no	0.9986177682876587	x
verstand	no	0.9988607168197632	x
,	no	0.9987393021583557	x
weder	no	0.9985068440437317	x
er	no	0.9985044002532959	x
noch	no	0.9984808564186096	x
Olimpia	no	0.9983029365539551	x
.	no	0.9830243587493896	x
Doch	yes	0.9987174272537231	x
diese	no	0.9986314177513123	x
vielleicht	no	0.9980646967887878	x
;	no	0.9982072114944458	x
denn	no	0.9989445805549622	x
sie	no	0.9992343187332153	x
sah	no	0.9985737800598145	x
ihm	no	0.9984435439109802	x
unverrückt	no	0.9984387755393982	x
ins	no	0.9984242916107178	x
Auge	no	0.9984596967697144	x
und	no	0.9989243149757385	x
seufzte	no	0.9989503026008606	x
ein	no	0.9987687468528748	x
Mal	no	0.9988214373588562	x
übers	no	0.9986018538475037	x
andere	no	0.9985985159873962	x
:	no	0.9997351765632629	x
„	no	0.9998018145561218	x
Ach	no	0.9933910369873047	x
–	no	0.9944023489952087	x
ach	no	0.9980601668357849	x
–	no	0.9993082284927368	x
ach	no	0.9996263980865479	x
!	no	0.9992231130599976	x
“	no	0.9999860525131226	x
–	no	0.980966329574585	x
worauf	no	0.985867440700531	x
denn	no	0.9893043041229248	x
Nathanael	no	0.9902759790420532	x
also	no	0.9902455806732178	x
sprach	no	0.981901228427887	x
:	no	0.9925296902656555	x
„	no	0.9995046854019165	x
O	no	0.9940181970596313	x
du	no	0.9934743046760559	x
herrliche	no	0.9930251836776733	x
,	no	0.9932357668876648	x
himmlische	no	0.9932886958122253	x
Frau	no	0.9944463968276978	x
!	no	0.9972991347312927	x
–	yes	0.8644620180130005	x
du	no	0.9640448093414307	x
Strahl	no	0.9722998142242432	x
aus	no	0.9723480343818665	x
dem	no	0.9723078012466431	x
verheißenen	no	0.9741021394729614	x
Jenseits	no	0.9780784249305725	x
der	no	0.9763107895851135	x
Liebe	no	0.9657684564590454	x
–	no	0.9249528050422668	x
du	no	0.981357991695404	x
tiefes	no	0.9878504872322083	x
Gemüt	no	0.9918572902679443	x
,	no	0.992612361907959	x
in	no	0.9928694367408752	x
dem	no	0.9931193590164185	x
sich	no	0.9932199120521545	x
mein	no	0.9935412406921387	x
ganzes	no	0.9945055842399597	x
Sein	no	0.9953323006629944	x
spiegelt	no	0.9964774250984192	x
“	no	0.9998612403869629	x
,	no	0.9970092177391052	x
und	no	0.9956112504005432	x
noch	no	0.995055079460144	x
mehr	no	0.994666576385498	x
dergleichen	no	0.9911571741104126	x
.	no	0.568627119064331	x
Aber	yes	0.9921350479125977	x
Olimpia	no	0.9981504082679749	x
seufzte	no	0.9985373020172119	x
bloß	no	0.9985818862915039	x
immer	no	0.9987550973892212	x
wieder	no	0.9988706707954407	x
:	no	0.9997989535331726	x
„	no	0.9997223019599915	x
Ach	no	0.9975136518478394	x
,	no	0.9974378347396851	x
ach	no	0.9988160133361816	x
!	no	0.9992490410804749	x
“	no	0.9999908208847046	x
–	no	0.8852941989898682	x
Der	no	0.9755964875221252	x
Professor	no	0.988288402557373	x
Spallanzani	no	0.9934298396110535	x
ging	no	0.9942775368690491	x
einigemal	no	0.9951311349868774	x
bei	no	0.995309054851532	x
den	no	0.9955778121948242	x
Glücklichen	no	0.9960014224052429	x
vorüber	no	0.9966440200805664	x
und	no	0.997144877910614	x
lächelte	no	0.9974502921104431	x
sie	no	0.9974830746650696	x
ganz	no	0.997687578201294	x
seltsam	no	0.9980097413063049	x
zufrieden	no	0.9984027743339539	x
an	no	0.9987273812294006	x
.	no	0.9998695850372314	x
Dem	yes	0.9239913821220398	x
Nathanael	no	0.9585375785827637	x
schien	no	0.9631111025810242	x
es	no	0.9675174951553345	x
,	no	0.9716910719871521	x
unerachtet	no	0.9733253121376038	x
er	no	0.9738463163375854	x
sich	no	0.9741348028182983	x
in	no	0.9737218618392944	x
einer	no	0.9732468128204346	x
ganz	no	0.9740148186683655	x
andern	no	0.9761523008346558	x
Welt	no	0.9804163575172424	x
befand	no	0.9857416152954102	x
,	no	0.9879041314125061	x
mit	no	0.9879418015480042	x
einemmal	no	0.9899561405181885	x
,	no	0.9912272095680237	x
als	no	0.9914747476577759	x
würd	no	0.9922462105751038	x
es	no	0.9919605851173401	x
hienieden	no	0.9924615025520325	x
beim	no	0.9928499460220337	x
Professor	no	0.9929100871086121	x
Spallanzani	no	0.9934187531471252	x
merklich	no	0.9951843619346619	x
finster	no	0.9962332844734192	x
;	no	0.9991080164909363	x
er	no	0.9982724189758301	x
schaute	no	0.9982985854148865	x
um	no	0.9984073042869568	x
sich	no	0.9985332489013672	x
und	no	0.9988203644752502	x
wurde	no	0.9985435009002686	x
zu	no	0.9985264539718628	x
seinem	no	0.9986415505409241	x
nicht	no	0.9987719655036926	x
geringen	no	0.9987671375274658	x
Schreck	no	0.998879611492157	x
gewahr	no	0.9988505840301514	x
,	no	0.9989126920700073	x
daß	no	0.9984197616577148	x
eben	no	0.9984186887741089	x
die	no	0.9984161853790283	x
zwei	no	0.9984681010246277	x
letzten	no	0.9985225796699524	x
Lichter	no	0.9986769556999207	x
in	no	0.9985185265541077	x
dem	no	0.9985195994377136	x
leeren	no	0.9985853433609009	x
Saal	no	0.9986287355422974	x
herniederbrennen	no	0.9986405968666077	x
und	no	0.9985760450363159	x
ausgehen	no	0.9988774657249451	x
wollten	no	0.9989008903503418	x
.	no	0.9998119473457336	x
Längst	yes	0.9884622693061829	x
hatten	no	0.9879224896430969	x
Musik	no	0.9874640703201294	x
und	no	0.9878774881362915	x
Tanz	no	0.9880460500717163	x
aufgehört	no	0.9825908541679382	x
.	no	0.602185845375061	x
„	yes	0.9994606375694275	x
Trennung	no	0.9991827607154846	x
,	no	0.9989917874336243	x
Trennung	no	0.9996115565299988	x
“	no	0.9999746084213257	x
,	no	0.9979926347732544	x
schrie	no	0.9979211688041687	x
er	no	0.9987488985061646	x
ganz	no	0.998801589012146	x
wild	no	0.9990798234939575	x
und	no	0.9990110397338867	x
verzweifelt	no	0.9994989633560181	x
,	no	0.9996066689491272	x
er	no	0.9982191920280457	x
küßte	no	0.9983543157577515	x
Olimpias	no	0.9988057613372803	x
Hand	no	0.9988582134246826	x
,	no	0.9993925094604492	x
er	no	0.9984011054039001	x
neigte	no	0.9983505010604858	x
sich	no	0.9984434247016907	x
zu	no	0.9984545707702637	x
ihrem	no	0.9986370205879211	x
Munde	no	0.9987308382987976	x
,	no	0.9992434978485107	x
eiskalte	no	0.9984003901481628	x
Lippen	no	0.9981120824813843	x
begegneten	no	0.9978556036949158	x
seinen	no	0.9979259967803955	x
glühenden	no	0.9978539347648621	x
!	no	0.9974762797355652	x
–	yes	0.8486307263374329	x
So	no	0.8569148778915405	x
wie	no	0.9004511833190918	x
als	no	0.9121813774108887	x
er	no	0.9133954048156738	x
Olimpias	no	0.9122714400291443	x
kalte	no	0.9154677987098694	x
Hand	no	0.9236968159675598	x
berührte	no	0.9328274130821228	x
,	no	0.9493354558944702	x
fühlte	no	0.9516488909721375	x
er	no	0.9510005116462708	x
sich	no	0.9526907801628113	x
von	no	0.9533981680870056	x
innerem	no	0.9555118083953857	x
Grausen	no	0.9589687585830688	x
erfaßt	no	0.96502685546875	x
,	no	0.9742199778556824	x
die	no	0.9732921123504639	x
Legende	no	0.9750224947929382	x
von	no	0.9753526449203491	x
der	no	0.9768715500831604	x
toten	no	0.9782273769378662	x
Braut	no	0.9819667339324951	x
ging	no	0.9848542213439941	x
ihm	no	0.9866819381713867	x
plötzlich	no	0.9889423847198486	x
durch	no	0.9904243350028992	x
den	no	0.9916404485702515	x
Sinn	no	0.9905403852462769	x
;	no	0.998150110244751	x
aber	no	0.9927372336387634	x
fest	no	0.9953064322471619	x
hatte	no	0.9947531223297119	x
ihn	no	0.9945800304412842	x
Olimpia	no	0.9946051239967346	x
an	no	0.9946225881576538	x
sich	no	0.9948969483375549	x
gedrückt	no	0.9954313039779663	x
,	no	0.9961383938789368	x
und	no	0.9962124824523926	x
in	no	0.9962192177772522	x
dem	no	0.9964228272438049	x
Kuß	no	0.9970300197601318	x
schienen	no	0.9971641898155212	x
die	no	0.997230589389801	x
Lippen	no	0.9974243640899658	x
zum	no	0.9975258708000183	x
Leben	no	0.9979859590530396	x
zu	no	0.9983685612678528	x
erwarmen	no	0.9987364411354065	x
.	no	0.994041383266449	x
–	yes	0.9867390394210815	x
Der	no	0.9994850158691406	x
Professor	no	0.9992884397506714	x
Spallanzani	no	0.9993900060653687	x
schritt	no	0.998993456363678	x
langsam	no	0.9990637898445129	x
durch	no	0.998790442943573	x
den	no	0.9987877011299133	x
leeren	no	0.9987906813621521	x
Saal	no	0.9989445805549622	x
,	no	0.9989525079727173	x
seine	no	0.9985824823379517	x
Schritte	no	0.9987414479255676	x
klangen	no	0.9985938668251038	x
hohl	no	0.998760461807251	x
wider	no	0.998823344707489	x
,	no	0.9990929365158081	x
und	no	0.9985113739967346	x
seine	no	0.9984478950500488	x
Figur	no	0.9986061453819275	x
,	no	0.9985449314117432	x
von	no	0.9984946250915527	x
flackernden	no	0.9986063838005066	x
Schlagschatten	no	0.9988719820976257	x
umspielt	no	0.9990060925483704	x
,	no	0.9987125396728516	x
hatte	no	0.9985268115997314	x
ein	no	0.9985148310661316	x
grauliches	no	0.9985916018486023	x
gespenstisches	no	0.9986791014671326	x
Ansehen	no	0.9988231062889099	x
.	no	0.9929696917533875	x
„	yes	0.9999852180480957	x
Liebst	no	0.9956912398338318	x
du	no	0.9967468976974487	x
mich	no	0.9977478384971619	x
–	no	0.9990987777709961	x
liebst	no	0.9991323351860046	x
du	no	0.9988590478897095	x
mich	no	0.9988516569137573	x
,	no	0.9985999464988708	x
Olimpia	no	0.9985648989677429	x
?	no	0.9990997314453125	x
–	yes	0.9997468590736389	x
Nur	no	0.993563175201416	x
dies	no	0.9941390752792358	x
Wort	no	0.9945726990699768	x
!	no	0.9953585267066956	x
–	yes	0.7783007025718689	x
Liebst	no	0.9895530939102173	x
du	no	0.9968295693397522	x
mich	no	0.9987778067588806	x
?	no	0.9993096590042114	x
“	no	0.9999327659606934	x
So	no	0.9985449314117432	x
flüsterte	no	0.9990947246551514	x
Nathanael	no	0.9994603991508484	x
,	no	0.9994029998779297	x
aber	no	0.9991336464881897	x
Olimpia	no	0.9994558691978455	x
seufzte	no	0.9993811845779419	x
,	no	0.9992251396179199	x
indem	no	0.9989122152328491	x
sie	no	0.998823344707489	x
aufstand	no	0.9991980195045471	x
,	no	0.9993775486946106	x
nur	no	0.9986575841903687	x
:	no	0.9997977614402771	x
„	no	0.9998304843902588	x
Ach	no	0.997050404548645	x
–	no	0.9979008436203003	x
ach	no	0.9994612336158752	x
!	no	0.9992551207542419	x
“	no	0.9999895095825195	x
–	no	0.8946999907493591	x
„	no	0.9984928369522095	x
Ja	no	0.9991907477378845	x
,	no	0.9991682767868042	x
du	no	0.999390721321106	x
mein	no	0.9988810420036316	x
holder	no	0.9988076686859131	x
,	no	0.9988970756530762	x
herrlicher	no	0.9986577033996582	x
Liebesstern	no	0.99916672706604	x
“	no	0.9999812841415405	x
,	no	0.9988279938697815	x
sprach	no	0.9991865754127502	x
Nathanael	no	0.9995427131652832	x
,	no	0.9992809891700745	x
„	no	0.9998878240585327	x
bist	no	0.9982917904853821	x
mir	no	0.9984279870986938	x
aufgegangen	no	0.9986054301261902	x
und	no	0.9987228512763977	x
wirst	no	0.9987491369247437	x
leuchten	no	0.9986079335212708	x
,	no	0.9987177848815918	x
wirst	no	0.9985640645027161	x
verklären	no	0.9985197186470032	x
mein	no	0.9984532594680786	x
Inneres	no	0.9985287189483643	x
immerdar	no	0.9988939166069031	x
!	no	0.999312162399292	x
“	no	0.9999867677688599	x
–	no	0.7228215336799622	x
„	no	0.9981246590614319	x
Ach	no	0.9986903071403503	x
,	no	0.9988617897033691	x
ach	no	0.9995705485343933	x
!	no	0.9994627833366394	x
“	no	0.9999821186065674	x
replizierte	no	0.9976382255554199	x
Olimpia	no	0.9994577765464783	x
fortschreitend	no	0.9995869994163513	x
.	no	0.9994540810585022	x
Nathanael	yes	0.9977516531944275	x
folgte	no	0.9986987113952637	x
ihr	no	0.9991264939308167	x
,	no	0.999468982219696	x
sie	no	0.9985698461532593	x
standen	no	0.99869304895401	x
vor	no	0.9985883831977844	x
dem	no	0.9986322522163391	x
Professor	no	0.9986708164215088	x
.	no	0.9998644590377808	x
