tok	sentstart	direct_conf	direct_pred
mein	no	0.998038113117218	direct
Lieber	no	0.9986881613731384	direct
!	no	0.9992196559906006	direct
“	no	0.9999613761901855	direct
–	no	0.9998466968536377	x
„	no	0.7164316177368164	direct
O	no	0.7594034075737	direct
du	no	0.9459047913551331	direct
herrliches	no	0.9781418442726135	direct
,	no	0.9569495320320129	direct
du	no	0.9913860559463501	direct
tiefes	no	0.9968562126159668	direct
Gemüt	no	0.9992460012435913	direct
“	no	0.9999728202819824	direct
,	no	0.5672561526298523	x
rief	no	0.9888555407524109	x
Nathanael	no	0.998730480670929	x
auf	no	0.9843845367431641	x
seiner	no	0.9838395714759827	x
Stube	no	0.9930782914161682	x
,	no	0.9998886585235596	x
„	no	0.551397442817688	direct
nur	no	0.9864007234573364	direct
von	no	0.9946326017379761	direct
dir	no	0.9961839318275452	direct
,	no	0.9912041425704956	direct
von	no	0.9957290291786194	direct
dir	no	0.9971460700035095	direct
allein	no	0.9977311491966248	direct
werd	no	0.9964599013328552	direct
ich	no	0.996093213558197	direct
ganz	no	0.9980260729789734	direct
verstanden.	no	0.9996008276939392	direct
“	no	0.9999521970748901	direct
Er	no	0.8015605211257935	x
erbebte	no	0.954373300075531	x
vor	no	0.9538179039955139	x
innerm	no	0.9576702117919922	x
Entzücken	no	0.9613176584243774	x
,	no	0.9931373596191406	x
wenn	no	0.9638646841049194	x
er	no	0.9645611643791199	x
bedachte	no	0.9769418835639954	x
,	no	0.9876298308372498	x
welch	no	0.9800530076026917	x
wunderbarer	no	0.9816608428955078	x
Zusammenklang	no	0.983801543712616	x
sich	no	0.9876227378845215	x
in	no	0.9882815480232239	x
seinem	no	0.9880899786949158	x
und	no	0.9883479475975037	x
Olimpias	no	0.9897630214691162	x
Gemüt	no	0.9910003542900085	x
täglich	no	0.9904953241348267	x
mehr	no	0.9890115261077881	x
offenbare	no	0.9889886975288391	x
;	no	0.9953743815422058	x
denn	no	0.9883821606636047	x
es	no	0.9860972762107849	x
schien	no	0.9891377091407776	x
ihm	no	0.989981472492218	x
,	no	0.9935843348503113	x
als	no	0.9893961548805237	x
habe	no	0.9888955354690552	x
Olimpia	no	0.9918540716171265	x
über	no	0.9906725287437439	x
seine	no	0.9911467432975769	x
Werke	no	0.7057927846908569	x
,	no	0.8803186416625977	x
über	no	0.861443281173706	x
seine	no	0.8522096276283264	x
Dichtergabe	no	0.8912010192871094	x
überhaupt	no	0.9293110966682434	x
recht	no	0.9545170664787292	x
tief	no	0.9569107890129089	x
aus	no	0.9509391784667969	x
seinem	no	0.9447287917137146	x
Innern	no	0.937633752822876	x
gesprochen	no	0.9392350912094116	x
,	no	0.9721631407737732	x
ja	no	0.9760425090789795	x
als	no	0.9718433618545532	x
habe	no	0.9767465591430664	x
die	no	0.9822497963905334	x
Stimme	no	0.9789409041404724	x
aus	no	0.9784854054450989	x
seinem	no	0.9788053035736084	x
Innern	no	0.9754906296730042	x
selbst	no	0.9709287881851196	x
herausgetönt	no	0.9586555361747742	x
.	no	0.987500786781311	x
Das	yes	0.9912964105606079	x
mußte	no	0.9856618046760559	x
denn	no	0.9849017262458801	x
wohl	no	0.9858711361885071	x
auch	no	0.9833846092224121	x
sein	no	0.9796971678733826	x
;	no	0.9947996139526367	x
denn	no	0.9869934320449829	x
mehr	no	0.981046199798584	x
Worte	no	0.979171097278595	x
,	no	0.9926585555076599	x
als	no	0.9849063754081726	x
vorhin	no	0.9724345207214355	x
erwähnt	no	0.9435380697250366	x
,	no	0.9875455498695374	x
sprach	no	0.9956588745117188	x
Olimpia	no	0.9935437440872192	x
niemals	no	0.9885575771331787	x
.	no	0.9944146871566772	x
Erinnerte	yes	0.9905484318733215	x
sich	no	0.9935134053230286	x
aber	no	0.9926491379737854	x
auch	no	0.9927870631217957	x
Nathanael	no	0.9947957396507263	x
in	no	0.9863328337669373	x
hellen	no	0.9896754622459412	x
nüchternen	no	0.9904374480247498	x
Augenblicken	no	0.9897457361221313	x
,	no	0.9947664737701416	x
z	no	0.9897049069404602	x
.	no	0.9940517544746399	x
B.	yes	0.9950574636459351	x
morgens	no	0.9857743978500366	x
gleich	no	0.9869084358215332	x
nach	no	0.9872181415557861	x
dem	no	0.9903935790061951	x
Erwachen	no	0.9926757216453552	x
,	no	0.9958990216255188	x
wirklich	no	0.9820481538772583	x
an	no	0.9822760224342346	x
Olimpias	no	0.9891003966331482	x
gänzliche	no	0.9879692792892456	x
Passivität	no	0.9869393110275269	x
und	no	0.9833046197891235	x
Wortkargheit	no	0.9706390500068665	x
,	no	0.9918644428253174	x
so	no	0.9798243045806885	x
sprach	no	0.9950610995292664	x
er	no	0.9910128712654114	x
doch	no	0.9945353269577026	x
:	no	0.9998307228088379	x
„	no	0.836283266544342	direct
Was	no	0.9993002414703369	direct
sind	no	0.99830162525177	direct
Worte	no	0.9968692660331726	direct
–	no	0.9610207676887512	direct
Worte	no	0.9965534210205078	direct
!	no	0.9997366070747375	direct
–	yes	0.952029824256897	direct
Der	no	0.7311015129089355	direct
Blick	no	0.7112407088279724	direct
ihres	no	0.8129283785820007	direct
himmlischen	no	0.8727852702140808	direct
Auges	no	0.8430121541023254	direct
sagt	no	0.73421710729599	direct
mehr	no	0.7183444499969482	direct
als	no	0.7925065159797668	direct
jede	no	0.7925637364387512	direct
Sprache	no	0.7132338881492615	direct
hienieden	no	0.7508571743965149	direct
.	no	0.8610700368881226	direct
Vermag	yes	0.46607276797294617	direct
denn	no	0.5194499492645264	direct
überhaupt	no	0.5033474564552307	direct
ein	no	0.5040571093559265	direct
Kind	no	0.6729124188423157	direct
des	no	0.6432903409004211	direct
Himmels	no	0.7956209778785706	direct
sich	no	0.7632714509963989	direct
einzuschichten	no	0.8738148808479309	direct
in	no	0.8170924186706543	direct
den	no	0.798676073551178	direct
engen	no	0.8416367769241333	direct
Kreis	no	0.9116836190223694	direct
,	no	0.8273159265518188	direct
den	no	0.8638579249382019	direct
ein	no	0.8761938214302063	direct
klägliches	no	0.899726390838623	direct
irdisches	no	0.9544452428817749	direct
Bedürfnis	no	0.9782592058181763	direct
gezogen	no	0.9792149066925049	direct
?	no	0.9975468516349792	direct
“	no	0.9999594688415527	direct
–	no	0.5086439847946167	x
Professor	no	0.952498197555542	x
Spallanzani	no	0.9856228828430176	x
schien	no	0.9678161144256592	x
hocherfreut	no	0.9801563024520874	x
über	no	0.9770627021789551	x
das	no	0.9794384241104126	x
Verhältnis	no	0.981567919254303	x
seiner	no	0.9827237129211426	x
Tochter	no	0.9791277050971985	x
mit	no	0.9834867715835571	x
Nathanael	no	0.9903259873390198	x
;	no	0.9959133267402649	x
er	no	0.983627438545227	x
gab	no	0.9884530901908875	x
diesem	no	0.9901707768440247	x
allerlei	no	0.9917116165161133	x
unzweideutige	no	0.9910416007041931	x
Zeichen	no	0.9898701310157776	x
seines	no	0.988247811794281	x
Wohlwollens	no	0.9887214303016663	x
,	no	0.9938710927963257	x
und	no	0.9922240972518921	x
als	no	0.9895283579826355	x
es	no	0.9903572201728821	x
Nathanael	no	0.9934307932853699	x
endlich	no	0.9914105534553528	x
wagte	no	0.992065966129303	x
,	no	0.9927559494972229	x
von	no	0.9891039133071899	x
ferne	no	0.9913330674171448	x
auf	no	0.9913493394851685	x
eine	no	0.9911971092224121	x
Verbindung	no	0.9907475709915161	x
mit	no	0.9891168475151062	x
Olimpia	no	0.9836333394050598	x
anzuspielen	no	0.9837037920951843	x
,	no	0.9948157668113708	x
lächelte	no	0.9928783774375916	x
dieser	no	0.9902840256690979	x
mit	no	0.9918808341026306	x
dem	no	0.9898921251296997	x
ganzen	no	0.9885050654411316	x
Gesicht	no	0.9878876209259033	x
und	no	0.9919872283935547	x
meinte	no	0.995895504951477	x
:	no	0.9995567202568054	x
er	no	0.8228908181190491	x
werde	no	0.5674219727516174	x
seiner	no	0.6801769137382507	x
Tochter	no	0.592487633228302	x
völlig	no	0.5992094874382019	x
freie	no	0.703850507736206	x
Wahl	no	0.7551959753036499	x
lassen	no	0.6666484475135803	x
.	no	0.5073062181472778	x
–	yes	0.5249417424201965	x
Ermutigt	no	0.8452378511428833	x
durch	no	0.9240846037864685	x
diese	no	0.950721263885498	x
Worte	no	0.9537029266357422	x
,	no	0.9912176728248596	x
brennendes	no	0.9752225875854492	x
Verlangen	no	0.9649547338485718	x
im	no	0.9607518911361694	x
Herzen	no	0.9114077687263489	x
,	no	0.983549952507019	x
beschloß	no	0.9876731038093567	x
Nathanael	no	0.9918184280395508	x
,	no	0.9917404651641846	x
gleich	no	0.9838696122169495	x
am	no	0.9866136908531189	x
folgenden	no	0.9878851771354675	x
Tage	no	0.987212598323822	x
Olimpia	no	0.9853648543357849	x
anzuflehen	no	0.9864702820777893	x
,	no	0.9928033947944641	x
daß	no	0.9854009747505188	x
sie	no	0.9874711632728577	x
das	no	0.9888167381286621	x
unumwunden	no	0.991078794002533	x
in	no	0.9867128133773804	x
deutlichen	no	0.9865395426750183	x
Worten	no	0.98813396692276	x
ausspreche	no	0.9930012226104736	x
,	no	0.9963130354881287	x
was	no	0.9815196990966797	x
längst	no	0.9864523410797119	x
ihr	no	0.9904739260673523	x
holder	no	0.9899369478225708	x
Liebesblick	no	0.9873326420783997	x
ihm	no	0.9885632991790771	x
gesagt	no	0.9909226298332214	x
,	no	0.9947347640991211	x
daß	no	0.9859545826911926	x
sie	no	0.9905941486358643	x
sein	no	0.9908146262168884	x
eigen	no	0.9889442920684814	x
immerdar	no	0.9875302314758301	x
sein	no	0.988652765750885	x
wolle	no	0.9906730055809021	x
.	no	0.9924852252006531	x
Er	yes	0.9938900470733643	x
suchte	no	0.993107259273529	x
nach	no	0.9907746911048889	x
dem	no	0.9909293055534363	x
Ringe	no	0.9887325763702393	x
,	no	0.9929865002632141	x
den	no	0.9897142052650452	x
ihm	no	0.9900711178779602	x
beim	no	0.991224467754364	x
Abschiede	no	0.9900535345077515	x
die	no	0.9912318587303162	x
Mutter	no	0.9907455444335938	x
geschenkt	no	0.989963710308075	x
,	no	0.9929627776145935	x
um	no	0.9892517924308777	x
ihn	no	0.9904700517654419	x
Olimpia	no	0.9915839433670044	x
als	no	0.9916621446609497	x
Symbol	no	0.9908446669578552	x
seiner	no	0.9899285435676575	x
Hingebung	no	0.9899006485939026	x
,	no	0.9933884143829346	x
seines	no	0.9893261194229126	x
mit	no	0.9897658228874207	x
ihr	no	0.9908632636070251	x
aufkeimenden	no	0.9913057684898376	x
,	no	0.9925822019577026	x
blühenden	no	0.9896552562713623	x
Lebens	no	0.9881188273429871	x
darzureichen	no	0.9883459210395813	x
.	no	0.9937021732330322	x
Klaras	yes	0.7253447771072388	x
,	no	0.8138789534568787	x
Lothars	no	0.8137779831886292	x
Briefe	no	0.9015175104141235	x
fielen	no	0.8835403919219971	x
ihm	no	0.8833309412002563	x
dabei	no	0.8962064385414124	x
in	no	0.876990020275116	x
die	no	0.8564735651016235	x
Hände	no	0.761882483959198	x
;	no	0.8649036288261414	x
gleichgültig	no	0.8816391825675964	x
warf	no	0.8802351951599121	x
er	no	0.875078558921814	x
sie	no	0.8836267590522766	x
beiseite	no	0.8724764585494995	x
,	no	0.945756196975708	x
fand	no	0.916297972202301	x
den	no	0.8977817893028259	x
Ring	no	0.8571083545684814	x
,	no	0.9142624735832214	x
steckte	no	0.8976697325706482	x
ihn	no	0.8913379907608032	x
ein	no	0.885212779045105	x
und	no	0.8973124623298645	x
rannte	no	0.8841620087623596	x
herüber	no	0.8919110298156738	x
zu	no	0.8931302428245544	x
Olimpia	no	0.9479331970214844	x
.	no	0.9833950996398926	x
Schon	yes	0.9204611778259277	x
auf	no	0.9263290762901306	x
der	no	0.929233729839325	x
Treppe	no	0.915817379951477	x
,	no	0.9454841017723083	x
auf	no	0.9308336973190308	x
dem	no	0.9275254607200623	x
Flur	no	0.9408855438232422	x
vernahm	no	0.9477823972702026	x
er	no	0.9492861032485962	x
ein	no	0.9422426223754883	x
wunderliches	no	0.9442817568778992	x
Getöse	no	0.9122520089149475	x
;	no	0.9760397672653198	x
es	no	0.9372960925102234	x
schien	no	0.9117379188537598	x
aus	no	0.9110405445098877	x
Spallanzanis	no	0.9224789142608643	x
Studierzimmer	no	0.9028281569480896	x
herauszuschallen	no	0.8571595549583435	x
.	no	0.9559540748596191	x
–	yes	0.988562822341919	x
Ein	no	0.8879427313804626	x
Stampfen	no	0.7067673802375793	x
–	no	0.9466742277145386	x
ein	no	0.9227324724197388	x
Klirren	no	0.8126637935638428	x
–	no	0.9556342363357544	x
ein	no	0.9293906092643738	x
Stoßen	no	0.8600592613220215	x
–	no	0.9823808670043945	x
Schlagen	no	0.9402523636817932	x
gegen	no	0.9142363667488098	x
die	no	0.9025811553001404	x
Tür	no	0.8737127780914307	x
,	no	0.9720467329025269	x
dazwischen	no	0.9631928205490112	x
Flüche	no	0.9545758962631226	x
und	no	0.9733123183250427	x
Verwünschungen	no	0.9905153512954712	x
.	no	0.9998975992202759	x
„	yes	0.8403554558753967	direct
Laß	no	0.9985297918319702	direct
los	no	0.9990882873535156	direct
–	no	0.988186240196228	direct
laß	no	0.9948500990867615	direct
los	no	0.9991300702095032	direct
–	no	0.9923112392425537	direct
Infamer	no	0.9982854723930359	direct
–	no	0.9502407908439636	direct
Verruchter	no	0.9955406785011292	direct
!	no	0.9995868802070618	direct
–	yes	0.8948737382888794	direct
Darum	no	0.9862789511680603	direct
Leib	no	0.9776073098182678	direct
und	no	0.9653233885765076	direct
Leben	no	0.9843599200248718	direct
daran	no	0.9930180311203003	direct
gesetzt	no	0.9953643083572388	direct
?	no	0.9992519021034241	direct
–	yes	0.8480971455574036	direct
ha	no	0.9931859970092773	direct
,	no	0.9849697351455688	direct
ha	no	0.994627058506012	direct
,	no	0.9935659766197205	direct
ha	no	0.9957605004310608	direct
,	no	0.9944513440132141	direct
ha	no	0.9923924207687378	direct
!	no	0.9975411891937256	direct
–	yes	0.981489360332489	direct
so	no	0.7796029448509216	direct
haben	no	0.732881486415863	direct
wir	no	0.8303520083427429	direct
nicht	no	0.856952965259552	direct
gewettet	no	0.9449365139007568	direct
–	no	0.8937957286834717	direct
ich	no	0.9727103114128113	direct
,	no	0.946975588798523	direct
ich	no	0.9884639382362366	direct
hab	no	0.9812769889831543	direct
die	no	0.987093985080719	direct
Augen	no	0.9924894571304321	direct
gemacht	no	0.9957862496376038	direct
–	no	0.987858772277832	direct
ich	no	0.996242880821228	direct
das	no	0.9971516728401184	direct
Räderwerk	no	0.997846245765686	direct
–	no	0.9783939719200134	direct
dummer	no	0.9934000968933105	direct
Teufel	no	0.9972307085990906	direct
mit	no	0.9925326704978943	direct
deinem	no	0.9953253269195557	direct
Räderwerk	no	0.9980216026306152	direct
–	no	0.982258677482605	direct
verfluchter	no	0.996729850769043	direct
Hund	no	0.99814772605896	direct
von	no	0.9899193048477173	direct
einfältigem	no	0.9925340414047241	direct
Uhrmacher	no	0.9978004097938538	direct
–	no	0.9859983921051025	direct
fort	no	0.9977039694786072	direct
mit	no	0.9952507019042969	direct
dir	no	0.9977611303329468	direct
–	no	0.9922647476196289	direct
Satan	no	0.999078631401062	direct
–	no	0.9898132681846619	direct
halt	no	0.9899219870567322	direct
–	no	0.985192060470581	direct
Puppendreher	no	0.9987776875495911	direct
–	no	0.9432003498077393	direct
teuflische	no	0.9769658446311951	direct
Bestie	no	0.9991506338119507	direct
!	no	0.9994977712631226	direct
–	yes	0.9456117749214172	direct
halt	no	0.9901475310325623	direct
–	no	0.9771990776062012	direct
fort	no	0.9974743723869324	direct
–	no	0.9910404086112976	direct
laß	no	0.9915093183517456	direct
los	no	0.9968430995941162	direct
!	no	0.999468982219696	direct
“	no	0.9999619722366333	direct
–	no	0.9743412733078003	x
Es	no	0.9525678753852844	x
waren	no	0.9790417551994324	x
Spallanzanis	no	0.9685266613960266	x
und	no	0.9852926135063171	x
des	no	0.9882557392120361	x
gräßlichen	no	0.9864004850387573	x
Coppelius	no	0.981933057308197	x
Stimmen	no	0.9764032959938049	x
,	no	0.990327775478363	x
die	no	0.9833473563194275	x
so	no	0.9841184616088867	x
durcheinanderschwirrten	no	0.9815803170204163	x
und	no	0.9802575707435608	x
-tobten	no	0.9916524291038513	x
.	no	0.9972289204597473	x
Hinein	yes	0.9442675709724426	x
stürzte	no	0.9757764935493469	x
Nathanael	no	0.9919859170913696	x
,	no	0.993523120880127	x
von	no	0.9793333411216736	x
namenloser	no	0.9828724265098572	x
Angst	no	0.9862138628959656	x
ergriffen	no	0.9884868860244751	x
.	no	0.9938648343086243	x
Der	yes	0.6693003177642822	x
Professor	no	0.9289534091949463	x
hatte	no	0.936581552028656	x
eine	no	0.9261942505836487	x
weibliche	no	0.9143884778022766	x
Figur	no	0.9227047562599182	x
bei	no	0.9230498671531677	x
den	no	0.9287438988685608	x
Schultern	no	0.9104866981506348	x
gepackt	no	0.8918704390525818	x
,	no	0.9506239295005798	x
der	no	0.946993887424469	x
Italiener	no	0.9298813939094543	x
Coppola	no	0.938003659248352	x
bei	no	0.9194618463516235	x
den	no	0.9135453104972839	x
Füßen	no	0.8651393055915833	x
,	no	0.9335743188858032	x
die	no	0.9159600138664246	x
zerrten	no	0.904356062412262	x
und	no	0.904143214225769	x
zogen	no	0.914667546749115	x
sie	no	0.9334892630577087	x
hin	no	0.9358084201812744	x
und	no	0.9265245795249939	x
her	no	0.909149706363678	x
,	no	0.9506065845489502	x
streitend	no	0.9514641165733337	x
in	no	0.9437865614891052	x
voller	no	0.948625922203064	x
Wut	no	0.9523621797561646	x
um	no	0.9550707340240479	x
den	no	0.9593528509140015	x
Besitz	no	0.9671300053596497	x
.	no	0.983549952507019	x
Voll	yes	0.732123851776123	x
tiefen	no	0.7915693521499634	x
Entsetzens	no	0.8421430587768555	x
prallte	no	0.9366452693939209	x
Nathanael	no	0.9845579266548157	x
zurück	no	0.9807767271995544	x
,	no	0.9936449527740479	x
als	no	0.9717931747436523	x
er	no	0.9780750274658203	x
die	no	0.9825113415718079	x
Figur	no	0.9824255704879761	x
für	no	0.9804977178573608	x
Olimpia	no	0.9764967560768127	x
erkannte	no	0.980103611946106	x
;	no	0.9929754734039307	x
aufflammend	no	0.9858373403549194	x
in	no	0.9843462705612183	x
wildem	no	0.9866865873336792	x
Zorn	no	0.9856445789337158	x
,	no	0.996142566204071	x
wollte	no	0.98553466796875	x
er	no	0.9887349009513855	x
den	no	0.9903225302696228	x
Wütenden	no	0.9908460974693298	x
die	no	0.9889612793922424	x
Geliebte	no	0.9896163940429688	x
entreißen	no	0.9880794882774353	x
,	no	0.993952214717865	x
aber	no	0.991449773311615	x
in	no	0.9900267124176025	x
dem	no	0.9906235337257385	x
Augenblick	no	0.9908639788627625	x
wand	no	0.991949200630188	x
Coppola	no	0.9905818700790405	x
,	no	0.993762195110321	x
sich	no	0.9869160652160645	x
mit	no	0.9882456064224243	x
Riesenkraft	no	0.990131139755249	x
drehend	no	0.990683913230896	x
,	no	0.9942823648452759	x
die	no	0.9853154420852661	x
Figur	no	0.986253559589386	x
dem	no	0.9916182160377502	x
Professor	no	0.9923098087310791	x
aus	no	0.9883623719215393	x
den	no	0.9884361028671265	x
Händen	no	0.9879211187362671	x
und	no	0.9912336468696594	x
versetzte	no	0.9891000390052795	x
ihm	no	0.9909898042678833	x
mit	no	0.9900769591331482	x
der	no	0.9898728132247925	x
Figur	no	0.9904069304466248	x
selbst	no	0.9904878735542297	x
einen	no	0.9900051951408386	x
fürchterlichen	no	0.9892547130584717	x
Schlag	no	0.9866824150085449	x
,	no	0.9954987168312073	x
daß	no	0.9831821918487549	x
er	no	0.9872252345085144	x
rücklings	no	0.9900630116462708	x
über	no	0.9896495342254639	x
den	no	0.9894099235534668	x
Tisch	no	0.9876996278762817	x
,	no	0.991832971572876	x
auf	no	0.9880380630493164	x
dem	no	0.9882120490074158	x
Phiolen	no	0.9880514144897461	x
,	no	0.9940595626831055	x
Retorten	no	0.9864971041679382	x
,	no	0.9917678833007812	x
Flaschen	no	0.9861854910850525	x
,	no	0.9908843636512756	x
gläserne	no	0.9902589321136475	x
Zylinder	no	0.9854342937469482	x
standen	no	0.9843924045562744	x
,	no	0.9923628568649292	x
taumelte	no	0.9891970753669739	x
und	no	0.988885760307312	x
hinstürzte	no	0.9880859851837158	x
;	no	0.9954847097396851	x
alles	no	0.9859275817871094	x
Gerät	no	0.9877311587333679	x
klirrte	no	0.9888647794723511	x
in	no	0.9901331663131714	x
tausend	no	0.9907299876213074	x
Scherben	no	0.9888229370117188	x
zusammen	no	0.9896321296691895	x
.	no	0.9946423768997192	x
Nun	yes	0.7396350502967834	x
warf	no	0.9305937886238098	x
Coppola	no	0.9573783874511719	x
die	no	0.9501609206199646	x
Figur	no	0.934904158115387	x
über	no	0.9179564118385315	x
die	no	0.9327207803726196	x
Schulter	no	0.9214563965797424	x
und	no	0.9369960427284241	x
rannte	no	0.9201968908309937	x
mit	no	0.9231724739074707	x
fürchterlich	no	0.9395999312400818	x
gellendem	no	0.9397572875022888	x
Gelächter	no	0.9343048930168152	x
rasch	no	0.9474095106124878	x
fort	no	0.9495823979377747	x
die	no	0.9576181769371033	x
Treppe	no	0.9455675482749939	x
herab	no	0.9299035668373108	x
,	no	0.9701131582260132	x
so	no	0.9604240655899048	x
daß	no	0.9488778710365295	x
die	no	0.9600585103034973	x
häßlich	no	0.9673601984977722	x
herunterhängenden	no	0.9679054617881775	x
Füße	no	0.9609206914901733	x
der	no	0.9664141535758972	x
Figur	no	0.9637746810913086	x
auf	no	0.9660680890083313	x
den	no	0.9707465171813965	x
Stufen	no	0.9697241187095642	x
hölzern	no	0.9693982005119324	x
klapperten	no	0.963981032371521	x
und	no	0.9630336761474609	x
dröhnten	no	0.9722847938537598	x
.	no	0.9932143688201904	x
–	yes	0.9903389811515808	x
Erstarrt	no	0.9725902080535889	x
stand	no	0.9882012009620667	x
Nathanael	no	0.9939040541648865	x
–	no	0.9937949180603027	x
nur	no	0.9828280210494995	x
zu	no	0.9877368211746216	x
deutlich	no	0.9922633171081543	x
hatte	no	0.9899885058403015	x
er	no	0.9904434084892273	x
gesehen	no	0.9919245839118958	x
,	no	0.9946001768112183	x
Olimpias	no	0.9926571249961853	x
toderbleichtes	no	0.9890326261520386	x
Wachsgesicht	no	0.9915533661842346	x
hatte	no	0.9896031022071838	x
keine	no	0.9901530146598816	x
Augen	no	0.9908586144447327	x
,	no	0.9930291771888733	x
statt	no	0.9870456457138062	x
ihrer	no	0.9901043772697449	x
schwarze	no	0.991601288318634	x
Höhlen	no	0.9874862432479858	x
;	no	0.990451455116272	x
sie	no	0.9906269311904907	x
war	no	0.9899905920028687	x
eine	no	0.9895736575126648	x
leblose	no	0.9890524744987488	x
Puppe	no	0.9906406402587891	x
.	no	0.9898974895477295	x
Spallanzani	yes	0.9910786747932434	x
wälzte	no	0.9920341372489929	x
sich	no	0.9906508922576904	x
auf	no	0.9902254939079285	x
der	no	0.9911099672317505	x
Erde	no	0.9894887804985046	x
,	no	0.992489755153656	x
Glasscherben	no	0.9901081323623657	x
hatten	no	0.9894136190414429	x
ihm	no	0.9908339381217957	x
Kopf	no	0.9898390769958496	x
,	no	0.992238461971283	x
Brust	no	0.9896214008331299	x
und	no	0.990349531173706	x
Arm	no	0.9902610182762146	x
zerschnitten	no	0.9895164370536804	x
,	no	0.992395281791687	x
wie	no	0.989237904548645	x
aus	no	0.9898912906646729	x
Springquellen	no	0.9900766015052795	x
strömte	no	0.9890508651733398	x
das	no	0.9901952147483826	x
Blut	no	0.9884435534477234	x
empor	no	0.9909985065460205	x
.	no	0.9965417981147766	x
Aber	yes	0.9824448227882385	x
er	no	0.9912728667259216	x
raffte	no	0.9909989833831787	x
seine	no	0.990288257598877	x
Kräfte	no	0.9885579347610474	x
zusammen	no	0.9897294044494629	x
.	no	0.9948700666427612	x
–	yes	0.9992699027061462	x
„	no	0.6642454862594604	direct
Ihm	no	0.9957224130630493	direct
nach	no	0.9965764880180359	direct
–	no	0.9297873973846436	direct
ihm	no	0.9947138428688049	direct
nach	no	0.9979608058929443	direct
,	no	0.981502115726471	direct
was	no	0.998636782169342	direct
zauderst	no	0.9935888051986694	direct
du	no	0.9934988021850586	direct
?	no	0.9996206760406494	direct
–	yes	0.5306670069694519	direct
Coppelius	no	0.9562377333641052	direct
–	no	0.8182453513145447	direct
Coppelius	no	0.7298941612243652	direct
,	no	0.65632164478302	direct
mein	no	0.7312997579574585	direct
bestes	no	0.7369972467422485	direct
Automat	no	0.9132658243179321	direct
hat	no	0.9397989511489868	direct
er	no	0.9674267768859863	direct
mir	no	0.9853270053863525	direct
geraubt	no	0.9929302334785461	direct
–	no	0.9727905988693237	direct
zwanzig	no	0.9864572882652283	direct
Jahre	no	0.9808971881866455	direct
daran	no	0.9878095388412476	direct
gearbeitet	no	0.9933237433433533	direct
–	no	0.9787024259567261	direct
Leib	no	0.9906647205352783	direct
und	no	0.9875401258468628	direct
Leben	no	0.9928043484687805	direct
darangesetzt	no	0.9961839318275452	direct
–	no	0.9881972670555115	direct
das	no	0.9936444759368896	direct
Räderwerk	no	0.9973220229148865	direct
–	no	0.9855117201805115	direct
Sprache	no	0.9910633563995361	direct
–	no	0.9589805006980896	direct
Gang	no	0.9931187629699707	direct
–	no	0.9803958535194397	direct
mein	no	0.9951221346855164	direct
–	no	0.9862658381462097	direct
die	no	0.9872813820838928	direct
Augen	no	0.9923434853553772	direct
–	no	0.9882528185844421	direct
die	no	0.9847248196601868	direct
Augen	no	0.9845974445343018	direct
dir	no	0.9896175265312195	direct
gestohlen	no	0.991851270198822	direct
.	no	0.9978352189064026	direct
–	yes	0.9898650050163269	direct
Verdammter	no	0.5386167168617249	direct
–	no	0.5906054377555847	direct
Verfluchter	no	0.9904413223266602	direct
–	no	0.7630971074104309	direct
ihm	no	0.9147182106971741	direct
nach	no	0.9877328872680664	direct
–	no	0.9622138142585754	direct
hol	no	0.9542818665504456	direct
mir	no	0.9585769772529602	direct
Olimpia	no	0.9952581524848938	direct
–	no	0.9765914678573608	direct
da	no	0.9935371279716492	direct
hast	no	0.9925756454467773	direct
du	no	0.9938356280326843	direct
die	no	0.9954584836959839	direct
Augen	no	0.9963266253471375	direct
!	no	0.9994944334030151	direct
“	no	0.9999749660491943	direct
–	no	0.900865375995636	x
Nun	no	0.8254472613334656	x
sah	no	0.9396812915802002	x
Nathanael	no	0.9773561954498291	x
,	no	0.9890940189361572	x
wie	no	0.9664589166641235	x
ein	no	0.9664832949638367	x
Paar	no	0.9732587933540344	x
blutige	no	0.979205310344696	x
Augen	no	0.9721945524215698	x
,	no	0.9830421209335327	x
auf	no	0.9722496867179871	x
dem	no	0.9718458652496338	x
Boden	no	0.9713114500045776	x
liegend	no	0.9706874489784241	x
,	no	0.9849183559417725	x
ihn	no	0.9770992398262024	x
anstarrten	no	0.9682495594024658	x
,	no	0.9888589382171631	x
die	no	0.9808148145675659	x
ergriff	no	0.9790919423103333	x
Spallanzani	no	0.987905740737915	x
mit	no	0.9801735877990723	x
der	no	0.9805479049682617	x
unverletzten	no	0.9839497208595276	x
Hand	no	0.9767360687255859	x
und	no	0.981236457824707	x
warf	no	0.982040524482727	x
sie	no	0.9823159575462341	x
nach	no	0.9780540466308594	x
ihm	no	0.9764531254768372	x
,	no	0.9914127588272095	x
daß	no	0.9761528968811035	x
sie	no	0.9751078486442566	x
seine	no	0.9757243990898132	x
Brust	no	0.9688229560852051	x
trafen	no	0.9662793278694153	x
.	no	0.9886351823806763	x
–	yes	0.9953174591064453	x
Da	no	0.9768051505088806	x
packte	no	0.9823340177536011	x
ihn	no	0.985403299331665	x
der	no	0.9875260591506958	x
Wahnsinn	no	0.9813483357429504	x
mit	no	0.9826428890228271	x
glühenden	no	0.9860578179359436	x
Krallen	no	0.984992504119873	x
