tok	sentstart	indirect_conf	indirect_pred
mich	no	0.9864452481269836	x
–	no	0.9987738728523254	x
liebst	no	0.9943991303443909	x
du	no	0.9932315349578857	x
mich	no	0.9389835000038147	x
,	no	0.9993867874145508	x
Olimpia	no	0.9963040351867676	x
?	no	0.9541335105895996	x
–	yes	0.9965184926986694	x
Nur	no	0.9998701810836792	x
dies	no	0.9918575882911682	x
Wort	no	0.9948175549507141	x
!	no	0.9970517158508301	x
–	yes	0.9814730286598206	x
Liebst	no	0.9963512420654297	x
du	no	0.9934331178665161	x
mich	no	0.989298939704895	x
?	no	0.7720335721969604	x
“	no	0.996240496635437	x
So	no	0.9999414682388306	x
flüsterte	no	0.9991864562034607	x
Nathanael	no	0.9947412014007568	x
,	no	0.9999587535858154	x
aber	no	0.9992357492446899	x
Olimpia	no	0.9943280816078186	x
seufzte	no	0.9885550141334534	x
,	no	0.9999412298202515	x
indem	no	0.9914406538009644	x
sie	no	0.9829672574996948	x
aufstand	no	0.8238824009895325	x
,	no	0.9990358352661133	x
nur	no	0.9954107403755188	x
:	no	0.9911244511604309	x
„	no	0.9989390969276428	x
Ach	no	0.9995166063308716	x
–	no	0.9974844455718994	x
ach	no	0.9973303079605103	x
!	no	0.992946445941925	x
“	no	0.9917269945144653	x
–	no	0.9984533786773682	x
„	no	0.9996945858001709	x
Ja	no	0.999583899974823	x
,	no	0.9998156428337097	x
du	no	0.99339359998703	x
mein	no	0.9911278486251831	x
holder	no	0.9876569509506226	x
,	no	0.986887514591217	x
herrlicher	no	0.9773086905479431	x
Liebesstern	no	0.8570374250411987	x
“	no	0.9763522744178772	x
,	no	0.9998537302017212	x
sprach	no	0.9993776679039001	x
Nathanael	no	0.9936079978942871	x
,	no	0.9999465942382812	x
„	no	0.999901294708252	x
bist	no	0.988860011100769	x
mir	no	0.983909547328949	x
aufgegangen	no	0.9766246676445007	x
und	no	0.9825403094291687	x
wirst	no	0.9705586433410645	x
leuchten	no	0.9101705551147461	x
,	no	0.9958975315093994	x
wirst	no	0.9888274669647217	x
verklären	no	0.9862735867500305	x
mein	no	0.9838322401046753	x
Inneres	no	0.9801805019378662	x
immerdar	no	0.9748397469520569	x
!	no	0.7840439677238464	x
“	no	0.9711394309997559	x
–	no	0.9961029291152954	x
„	no	0.9994544386863708	x
Ach	no	0.9994671940803528	x
,	no	0.99982750415802	x
ach	no	0.9937102794647217	x
!	no	0.9692586660385132	x
“	no	0.9999136924743652	x
replizierte	no	0.9987008571624756	x
Olimpia	no	0.996688187122345	x
fortschreitend	no	0.9967511892318726	x
.	no	0.9592382907867432	x
Nathanael	yes	0.998649537563324	x
folgte	no	0.9995085000991821	x
ihr	no	0.9956364035606384	x
,	no	0.9999685287475586	x
sie	no	0.9922089576721191	x
standen	no	0.9985392093658447	x
vor	no	0.9962323307991028	x
dem	no	0.9974606037139893	x
Professor	no	0.9967457056045532	x
.	no	0.9974508881568909	x
„	yes	0.9853448271751404	x
Sie	no	0.9994723200798035	x
haben	no	0.9972825050354004	x
sich	no	0.9952021837234497	x
außerordentlich	no	0.9950289130210876	x
lebhaft	no	0.9949607849121094	x
mit	no	0.9936385750770569	x
meiner	no	0.9940798282623291	x
Tochter	no	0.9905893802642822	x
unterhalten	no	0.8883082270622253	x
“	no	0.9961550831794739	x
,	no	0.9999446868896484	x
sprach	no	0.9996387958526611	x
dieser	no	0.9963309168815613	x
lächelnd	no	0.9512434601783752	x
,	no	0.9998102784156799	x
„	no	0.999829888343811	x
nun	no	0.9771389365196228	x
,	no	0.9979945421218872	x
nun	no	0.9450135231018066	x
,	no	0.9988263249397278	x
lieber	no	0.9980016350746155	x
Herr	no	0.9975798726081848	x
Nathanael	no	0.9968000650405884	x
,	no	0.9999825954437256	x
finden	no	0.9913661479949951	x
Sie	no	0.9937851428985596	x
Geschmack	no	0.9910982251167297	x
daran	no	0.9915997982025146	x
,	no	0.9992935657501221	x
mit	no	0.9866047501564026	x
dem	no	0.9831234216690063	x
blöden	no	0.9810560345649719	x
Mädchen	no	0.9784045815467834	x
zu	no	0.8978433609008789	x
konversieren	no	0.5044296383857727	x
,	no	0.9970959424972534	x
so	no	0.9912135004997253	x
sollen	no	0.9842297434806824	x
mir	no	0.985049307346344	x
Ihre	no	0.9828358292579651	x
Besuche	no	0.9789550304412842	x
willkommen	no	0.9729645848274231	x
sein.	no	0.7796856164932251	x
“	no	0.9923209547996521	x
–	no	0.9995937943458557	x
Einen	no	0.9994608759880066	x
ganzen	no	0.9962981343269348	x
hellen	no	0.9958589673042297	x
strahlenden	no	0.9957723021507263	x
Himmel	no	0.9953151941299438	x
in	no	0.9948487877845764	x
der	no	0.9936618804931641	x
Brust	no	0.9743275046348572	x
,	no	0.9997071623802185	x
schied	no	0.9980394244194031	x
Nathanael	no	0.9987571239471436	x
von	no	0.9962839484214783	x
dannen	no	0.9961920976638794	x
.	no	0.9867321848869324	x
Spallanzanis	yes	0.9930471777915955	x
Fest	no	0.9818981289863586	x
war	no	0.9988611936569214	x
der	no	0.9981897473335266	x
Gegenstand	no	0.9986579418182373	x
des	no	0.9970394968986511	x
Gesprächs	no	0.9974864721298218	x
in	no	0.9973887801170349	x
den	no	0.9975690245628357	x
folgenden	no	0.9972366094589233	x
Tagen	no	0.9978567957878113	x
.	no	0.9969832301139832	x
Unerachtet	yes	0.9979054927825928	x
der	no	0.9934061765670776	x
Professor	no	0.9937615990638733	x
alles	no	0.9937559366226196	x
getan	no	0.9935165643692017	x
hatte	no	0.9928312301635742	x
,	no	0.9980705380439758	x
recht	no	0.9937947988510132	x
splendid	no	0.9919758439064026	x
zu	no	0.9677322506904602	x
erscheinen	no	0.5870671272277832	x
,	no	0.9985890984535217	x
so	no	0.9976006150245667	x
wußten	no	0.9991787075996399	x
doch	no	0.9987248778343201	x
die	no	0.9990436434745789	x
lustigen	no	0.9965002536773682	x
Köpfe	no	0.9970383644104004	x
von	no	0.9967169165611267	x
allerlei	no	0.9964783787727356	x
Unschicklichem	no	0.9967482089996338	x
und	no	0.9968159794807434	x
Sonderbarem	no	0.9970996379852295	x
zu	no	0.9930443167686462	x
erzählen	no	0.996357262134552	x
,	no	0.9987418055534363	x
das	no	0.9889423847198486	x
sich	no	0.9746721982955933	x
begeben	no	0.6393153071403503	x
,	no	0.9964932799339294	x
und	no	0.9996374845504761	x
vorzüglich	no	0.997919499874115	x
fiel	no	0.9974673986434937	x
man	no	0.9993507266044617	x
über	no	0.9961910247802734	x
die	no	0.9957007765769958	x
todstarre	no	0.9953045845031738	x
,	no	0.9962601661682129	x
stumme	no	0.995612382888794	x
Olimpia	no	0.9957587122917175	x
her	no	0.9914275407791138	x
,	no	0.9994832277297974	x
der	no	0.9944664835929871	x
man	no	0.9870526194572449	x
,	no	0.9980573058128357	x
ihres	no	0.9956018924713135	x
schönen	no	0.9953481554985046	x
Äußern	no	0.995678722858429	x
unerachtet	no	0.9950593709945679	x
,	no	0.999240517616272	x
totalen	no	0.9947426319122314	x
Stumpfsinn	no	0.9939991235733032	x
andichten	no	0.9937195777893066	x
und	no	0.9957618117332458	x
darin	no	0.9949473142623901	x
die	no	0.9952263832092285	x
Ursache	no	0.9951748847961426	x
finden	no	0.995747983455658	x
wollte	no	0.9963830709457397	x
,	no	0.9998207688331604	x
warum	no	0.9662054181098938	x
Spallanzani	no	0.9574673771858215	x
sie	no	0.9463450908660889	x
so	no	0.9425547122955322	x
lange	no	0.9420267939567566	x
verborgen	no	0.9199904203414917	x
gehalten	no	0.8915172815322876	x
.	no	0.70707106590271	x
Nathanael	yes	0.9911036491394043	x
vernahm	no	0.9979731440544128	x
das	no	0.9997101426124573	x
nicht	no	0.9973335266113281	x
ohne	no	0.9961446523666382	x
innern	no	0.9911426305770874	x
Grimm	no	0.948469877243042	x
,	no	0.9999017715454102	x
indessen	no	0.9963796734809875	x
schwieg	no	0.9998137354850769	x
er	no	0.9707844853401184	x
;	no	0.999750554561615	x
denn	no	0.8617475032806396	x
,	no	0.9996780157089233	x
dachte	no	0.9999606609344482	x
er	no	0.9959619641304016	x
,	no	0.9999969005584717	x
würde	no	0.6264327764511108	indirect
es	no	0.7010724544525146	indirect
wohl	no	0.8333305716514587	indirect
verlohnen	no	0.8988640308380127	indirect
,	no	0.7248268127441406	indirect
diesen	no	0.8295543789863586	indirect
Burschen	no	0.8705365061759949	indirect
zu	no	0.9677414894104004	indirect
beweisen	no	0.9849123954772949	indirect
,	no	0.8649174571037292	indirect
daß	no	0.8858430981636047	indirect
eben	no	0.9392834305763245	indirect
ihr	no	0.955652117729187	indirect
eigner	no	0.961482048034668	indirect
Stumpfsinn	no	0.9652441740036011	indirect
es	no	0.9724277257919312	indirect
ist	no	0.9849972724914551	indirect
,	no	0.9715691804885864	indirect
der	no	0.9746854901313782	indirect
sie	no	0.9792913794517517	indirect
Olimpias	no	0.9797749519348145	indirect
tiefes	no	0.980138897895813	indirect
herrliches	no	0.9806071519851685	indirect
Gemüt	no	0.98121178150177	indirect
zu	no	0.9884029030799866	indirect
erkennen	no	0.9909993410110474	indirect
hindert	no	0.9914852976799011	indirect
?	no	0.9981367588043213	indirect
„	yes	0.9886112809181213	x
Tu	no	0.9992282390594482	x
mir	no	0.9951934218406677	x
den	no	0.9909473061561584	x
Gefallen	no	0.9037126898765564	x
,	no	0.9992363452911377	x
Bruder	no	0.9979686141014099	x
“	no	0.9990789890289307	x
,	no	0.9999464750289917	x
sprach	no	0.999221920967102	x
eines	no	0.9971887469291687	x
Tages	no	0.9995403289794922	x
Siegmund	no	0.9830191731452942	x
,	no	0.9999674558639526	x
„	no	0.9998598098754883	x
tu	no	0.9875360131263733	x
mir	no	0.9777195453643799	x
den	no	0.9602603912353516	x
Gefallen	no	0.8114405274391174	x
und	no	0.9533165693283081	x
sage	no	0.9984934329986572	x
,	no	0.9999969005584717	x
wie	no	0.6148050427436829	indirect
es	no	0.7439343333244324	indirect
dir	no	0.812468409538269	indirect
gescheuten	no	0.8460431098937988	indirect
Kerl	no	0.8563021421432495	indirect
möglich	no	0.8665006160736084	indirect
war	no	0.9481294751167297	indirect
,	no	0.5636976361274719	indirect
dich	no	0.6959917545318604	indirect
in	no	0.7595634460449219	indirect
das	no	0.7913649678230286	indirect
Wachsgesicht	no	0.8052371740341187	indirect
,	no	0.8044300079345703	indirect
in	no	0.8243662714958191	indirect
die	no	0.8368948698043823	indirect
Holzpuppe	no	0.8364043831825256	indirect
da	no	0.8440543413162231	indirect
drüben	no	0.855751097202301	indirect
zu	no	0.956771194934845	indirect
vergaffen	no	0.978373646736145	indirect
?	no	0.9996931552886963	indirect
“	no	0.5710617303848267	x
Nathanael	no	0.9961011409759521	x
wollte	no	0.9995766282081604	x
zornig	no	0.9951983094215393	x
auffahren	no	0.9870507717132568	x
,	no	0.9999610185623169	x
doch	no	0.9990208148956299	x
schnell	no	0.9995250701904297	x
besann	no	0.9974094033241272	x
er	no	0.9988480806350708	x
sich	no	0.9980013966560364	x
und	no	0.9996802806854248	x
erwiderte	no	0.9967016577720642	x
:	no	0.9998064637184143	x
„	no	0.9991899132728577	x
Sage	no	0.9999483823776245	x
du	no	0.9935367703437805	x
mir	no	0.9994921684265137	x
,	no	0.9999926090240479	x
Siegmund	no	0.9576075673103333	x
,	no	0.9999784231185913	x
wie	no	0.7107109427452087	indirect
deinem	no	0.5146533846855164	indirect
sonst	no	0.6192865967750549	indirect
alles	no	0.6904484033584595	indirect
Schöne	no	0.7316928505897522	indirect
klar	no	0.7603016495704651	indirect
auffassenden	no	0.7768769264221191	indirect
Blick	no	0.7972149848937988	indirect
,	no	0.7940348982810974	indirect
deinem	no	0.8191900849342346	indirect
regen	no	0.8254233002662659	indirect
Sinn	no	0.8344696760177612	indirect
Olimpias	no	0.8432874083518982	indirect
himmlischer	no	0.8494104743003845	indirect
Liebreiz	no	0.8506743907928467	indirect
entgehen	no	0.8731870651245117	indirect
konnte	no	0.9139052033424377	indirect
?	no	0.9830355644226074	indirect
Doch	yes	0.9912728667259216	x
ebendeshalb	no	0.9956849813461304	x
habe	no	0.9909399747848511	x
ich	no	0.9802054166793823	x
,	no	0.9995737671852112	x
Dank	no	0.9939340949058533	x
sei	no	0.990738570690155	x
es	no	0.9870029091835022	x
dem	no	0.9829148054122925	x
Geschick	no	0.9463014006614685	x
,	no	0.9998428821563721	x
dich	no	0.9836732149124146	x
nicht	no	0.9693878293037415	x
zum	no	0.9324090480804443	x
Nebenbuhler	no	0.5676479935646057	x
;	no	0.9965524673461914	x
denn	no	0.9942672848701477	x
sonst	no	0.9925718903541565	x
müßte	no	0.9892722368240356	x
einer	no	0.9887692928314209	x
von	no	0.9884616136550903	x
uns	no	0.9874714016914368	x
blutend	no	0.9778638482093811	x
fallen.	no	0.7473325133323669	x
“	no	0.996816098690033	x
Siegmund	no	0.9967077970504761	x
merkte	no	0.9999058246612549	x
wohl	no	0.9999074935913086	x
,	no	0.999995231628418	x
wie	no	0.5855447053909302	indirect
es	no	0.8077991604804993	indirect
mit	no	0.9326645731925964	indirect
dem	no	0.9714607000350952	indirect
Freunde	no	0.9590243697166443	indirect
stand	no	0.9992290735244751	indirect
,	no	0.8374291062355042	x
lenkte	no	0.79786217212677	x
geschickt	no	0.8272056579589844	x
ein	no	0.8664177656173706	x
und	no	0.9744155406951904	x
fügte	no	0.9986178874969482	x
,	no	0.9999691247940063	x
nachdem	no	0.9914793372154236	x
er	no	0.9792459011077881	x
geäußert	no	0.9876143932342529	x
,	no	0.9999938011169434	x
daß	no	0.5683712363243103	indirect
in	no	0.7108170390129089	indirect
der	no	0.8022119998931885	indirect
Liebe	no	0.8603969812393188	indirect
niemals	no	0.8977985978126526	indirect
über	no	0.9199256896972656	indirect
den	no	0.9404926896095276	indirect
Gegenstand	no	0.9610828757286072	indirect
zu	no	0.9887716174125671	indirect
richten	no	0.997043788433075	indirect
sei	no	0.9999641180038452	indirect
,	no	0.7570399641990662	x
hinzu	no	0.9605879187583923	x
:	no	0.9983845949172974	x
„	no	0.9993599057197571	x
Wunderlich	no	0.9994283318519592	x
ist	no	0.9982255101203918	x
es	no	0.9976881742477417	x
doch	no	0.9987490177154541	x
,	no	0.9997647404670715	x
daß	no	0.9752175807952881	x
viele	no	0.9648876786231995	x
von	no	0.9638099670410156	x
uns	no	0.9616894125938416	x
über	no	0.9525483846664429	x
Olimpia	no	0.9512914419174194	x
ziemlich	no	0.948813259601593	x
gleich	no	0.9315231442451477	x
urteilen	no	0.9222446084022522	x
.	no	0.7722641229629517	x
Sie	yes	0.931239902973175	x
ist	no	0.8990831971168518	x
uns	no	0.7174885272979736	x
–	no	0.9957535266876221	x
nimm	no	0.9965786337852478	x
es	no	0.9947565793991089	x
nicht	no	0.9946010112762451	x
übel	no	0.9622787237167358	x
,	no	0.9999343156814575	x
Bruder	no	0.9975152015686035	x
!	no	0.9998948574066162	x
–	yes	0.999762237071991	x
auf	no	0.9948232173919678	x
seltsame	no	0.9936856627464294	x
Weise	no	0.9934491515159607	x
starr	no	0.9928209185600281	x
und	no	0.9929520487785339	x
seelenlos	no	0.9931614398956299	x
erschienen	no	0.9932416677474976	x
.	no	0.9767665863037109	x
Ihr	yes	0.9906724095344543	x
Wuchs	no	0.9941091537475586	x
ist	no	0.9963164329528809	x
regelmäßig	no	0.9967933297157288	x
so	no	0.9969218373298645	x
wie	no	0.9959583878517151	x
ihr	no	0.9929357171058655	x
Gesicht	no	0.9244832992553711	x
,	no	0.999679446220398	x
das	no	0.9994975328445435	x
ist	no	0.9994823932647705	x
wahr	no	0.9983983635902405	x
!	no	0.9811563491821289	x
–	yes	0.9877958297729492	x
Sie	no	0.9991015195846558	x
könnte	no	0.9991408586502075	x
für	no	0.9936800003051758	x
schön	no	0.9815222024917603	x
gelten	no	0.9911407828330994	x
,	no	0.9998573064804077	x
wenn	no	0.988874077796936	x
ihr	no	0.9825767874717712	x
Blick	no	0.975069522857666	x
nicht	no	0.9633798599243164	x
so	no	0.9382171630859375	x
ganz	no	0.8794683218002319	x
ohne	no	0.573523223400116	x
Lebensstrahl	no	0.9644508957862854	x
,	no	0.7317947745323181	x
ich	no	0.8821988105773926	x
möchte	no	0.9983525276184082	x
sagen	no	0.9994989633560181	x
,	no	0.9999837875366211	x
ohne	no	0.9068143963813782	x
Sehkraft	no	0.7381236553192139	x
wäre	no	0.5984296202659607	x
.	no	0.9951940178871155	x
Ihr	yes	0.7069144248962402	x
Schritt	no	0.8087422847747803	x
ist	no	0.975526750087738	x
sonderbar	no	0.9822120070457458	x
abgemessen	no	0.9590827822685242	x
,	no	0.999765932559967	x
jede	no	0.995236873626709	x
Bewegung	no	0.9949659705162048	x
scheint	no	0.996766209602356	x
durch	no	0.9964816570281982	x
den	no	0.9967716336250305	x
Gang	no	0.9968822002410889	x
eines	no	0.9968256950378418	x
aufgezogenen	no	0.9968891739845276	x
Räderwerks	no	0.9967930912971497	x
bedingt	no	0.9968065023422241	x
.	no	0.9117696285247803	x
Ihr	yes	0.9998206496238708	x
Spiel	no	0.9977450370788574	x
,	no	0.9988973140716553	x
ihr	no	0.9968938827514648	x
Singen	no	0.9974568486213684	x
hat	no	0.9975414276123047	x
den	no	0.9975886344909668	x
unangenehm	no	0.9976028800010681	x
richtigen	no	0.9971582889556885	x
geistlosen	no	0.9969109892845154	x
Takt	no	0.9970881342887878	x
der	no	0.9967869520187378	x
singenden	no	0.9963447451591492	x
Maschine	no	0.9917380213737488	x
,	no	0.9998906850814819	x
und	no	0.9990034699440002	x
ebenso	no	0.9948261380195618	x
ist	no	0.9945013523101807	x
ihr	no	0.9952594637870789	x
Tanz	no	0.9961087107658386	x
.	no	0.9939678907394409	x
Uns	yes	0.9898686408996582	x
ist	no	0.9926969408988953	x
diese	no	0.9910081028938293	x
Olimpia	no	0.9913971424102783	x
ganz	no	0.9916380047798157	x
unheimlich	no	0.9895051121711731	x
geworden	no	0.939465343952179	x
,	no	0.9997789263725281	x
wir	no	0.9966377019882202	x
mochten	no	0.9975045323371887	x
nichts	no	0.9957899451255798	x
mit	no	0.9950141310691833	x
ihr	no	0.9947187900543213	x
zu	no	0.9912635087966919	x
schaffen	no	0.9847346544265747	x
haben	no	0.7875390648841858	x
,	no	0.9993029832839966	x
es	no	0.9994211196899414	x
war	no	0.9997377991676331	x
uns	no	0.9995081424713135	x
als	no	0.9912279844284058	x
tue	no	0.9849727153778076	x
sie	no	0.9799269437789917	x
nur	no	0.9770998954772949	x
so	no	0.9753276705741882	x
wie	no	0.9724617600440979	x
ein	no	0.9693644046783447	x
lebendiges	no	0.9661644697189331	x
Wesen	no	0.9600247740745544	x
und	no	0.9841267466545105	x
doch	no	0.979736328125	x
habe	no	0.958381712436676	x
es	no	0.9283344149589539	x
mit	no	0.9076952338218689	x
ihr	no	0.8918423056602478	x
eine	no	0.8443923592567444	x
eigne	no	0.7487210035324097	x
Bewandtnis.	no	0.8644421696662903	x
“	no	0.8834884762763977	x
–	no	0.9949181079864502	x
Nathanael	no	0.9996470212936401	x
gab	no	0.9992468357086182	x
sich	no	0.9979380965232849	x
dem	no	0.998181939125061	x
bittern	no	0.9962643980979919	x
Gefühl	no	0.9952098727226257	x
,	no	0.9995779395103455	x
das	no	0.9942606687545776	x
ihn	no	0.9923070073127747	x
bei	no	0.9914923310279846	x
diesen	no	0.9913594126701355	x
Worten	no	0.9921179413795471	x
Siegmunds	no	0.9899808764457703	x
ergreifen	no	0.983544647693634	x
wollte	no	0.8532615303993225	x
,	no	0.9993463158607483	x
durchaus	no	0.9963898062705994	x
nicht	no	0.9960793852806091	x
hin	no	0.9677785634994507	x
,	no	0.9999388456344604	x
er	no	0.998636782169342	x
wurde	no	0.997841477394104	x
Herr	no	0.9960765242576599	x
seines	no	0.9933592677116394	x
Unmuts	no	0.9821417331695557	x
und	no	0.9964579939842224	x
sagte	no	0.9998693466186523	x
bloß	no	0.9976893663406372	x
sehr	no	0.9919243454933167	x
ernst	no	0.9689462780952454	x
:	no	0.9994683861732483	x
„	no	0.9995865225791931	x
Wohl	no	0.9995131492614746	x
mag	no	0.9816634654998779	x
euch	no	0.9335464835166931	x
,	no	0.9969600439071655	x
ihr	no	0.9938435554504395	x
kalten	no	0.9936528205871582	x
prosaischen	no	0.9931679964065552	x
Menschen	no	0.9928193688392639	x
,	no	0.9989417195320129	x
Olimpia	no	0.994358479976654	x
unheimlich	no	0.993174135684967	x
sein	no	0.9901580214500427	x
.	no	0.6716670393943787	x
Nur	yes	0.9981719255447388	x
dem	no	0.9981120824813843	x
poetischen	no	0.997798502445221	x
Gemüt	no	0.9977658987045288	x
entfaltet	no	0.9975908994674683	x
sich	no	0.9973188042640686	x
das	no	0.9972341656684875	x
gleich	no	0.996609091758728	x
organisierte	no	0.9761652946472168	x
!	no	0.9991439580917358	x
–	yes	0.8648654818534851	x
Nur	no	0.9970648884773254	x
mir	no	0.9982950091362	x
ging	no	0.9982267022132874	x
ihr	no	0.9974452257156372	x
Liebesblick	no	0.9969768524169922	x
auf	no	0.9974409341812134	x
und	no	0.9981293082237244	x
durchstrahlte	no	0.9971073269844055	x
Sinn	no	0.9969969987869263	x
und	no	0.9961230158805847	x
Gedanken	no	0.9833002090454102	x
,	no	0.9999567270278931	x
nur	no	0.9982847571372986	x
in	no	0.9942399263381958	x
Olimpias	no	0.99432772397995	x
Liebe	no	0.9945030212402344	x
finde	no	0.9954406023025513	x
ich	no	0.9973154664039612	x
mein	no	0.9965900182723999	x
Selbst	no	0.9961754083633423	x
wieder	no	0.995866060256958	x
.	no	0.897114098072052	x
Euch	yes	0.9995332956314087	x
mag	no	0.9996065497398376	x
es	no	0.9986649751663208	x
nicht	no	0.997468113899231	x
recht	no	0.9973679184913635	x
sein	no	0.9976717829704285	x
,	no	0.999967098236084	x
daß	no	0.965365469455719	x
sie	no	0.9374070167541504	x
nicht	no	0.9224916100502014	x
in	no	0.9088565707206726	x
platter	no	0.9067105650901794	x
Konversation	no	0.9148158431053162	x
faselt	no	0.9036309123039246	x
wie	no	0.900448203086853	x
die	no	0.8969582319259644	x
andern	no	0.8903775215148926	x
flachen	no	0.8684114813804626	x
Gemüter	no	0.8671942949295044	x
.	no	0.8882303237915039	x
Sie	yes	0.9702793955802917	x
spricht	no	0.9619856476783752	x
wenig	no	0.9324122667312622	x
Worte	no	0.6346148252487183	x
,	no	0.9951810240745544	x
das	no	0.9989185333251953	x
ist	no	0.9996116757392883	x
wahr	no	0.9982233643531799	x
;	no	0.9999579191207886	x
aber	no	0.9993796348571777	x
diese	no	0.9953973889350891	x
wenigen	no	0.9947565793991089	x
Worte	no	0.9935424327850342	x
erscheinen	no	0.9978261590003967	x
als	no	0.9965092539787292	x
echte	no	0.9964534044265747	x
Hieroglyphe	no	0.9968574047088623	x
der	no	0.9968762397766113	x
innern	no	0.9968558549880981	x
Welt	no	0.9968611001968384	x
voll	no	0.9969016313552856	x
Liebe	no	0.9970300197601318	x
und	no	0.9971485733985901	x
hoher	no	0.9969677329063416	x
Erkenntnis	no	0.9971332550048828	x
des	no	0.9969697594642639	x
geistigen	no	0.9968525767326355	x
Lebens	no	0.9969505071640015	x
in	no	0.9969344139099121	x
der	no	0.9970719814300537	x
Anschauung	no	0.9973472356796265	x
des	no	0.9970771074295044	x
ewigen	no	0.9969918727874756	x
Jenseits	no	0.9971767663955688	x
.	no	0.9952214360237122	x
Doch	yes	0.9921076893806458	x
für	no	0.9940945506095886	x
alles	no	0.992112398147583	x
das	no	0.9925342798233032	x
habt	no	0.9907894730567932	x
ihr	no	0.9938050508499146	x
keinen	no	0.9913370609283447	x
Sinn	no	0.9268324971199036	x
,	no	0.9993922710418701	x
und	no	0.9993404746055603	x
alles	no	0.9836155772209167	x
sind	no	0.9766325950622559	x
verlorne	no	0.9645722508430481	x
Worte.	no	0.7959091067314148	x
“	no	0.9875485897064209	x
–	no	0.998068630695343	x
„	no	0.9997337460517883	x
Behüte	no	0.999734103679657	x
dich	no	0.9918597340583801	x
Gott	no	0.9745740294456482	x
,	no	0.9999004602432251	x
Herr	no	0.9793018102645874	x
Bruder	no	0.991995096206665	x
“	no	0.9992402791976929	x
,	no	0.9999446868896484	x
sagte	no	0.9996795654296875	x
Siegmund	no	0.9927686452865601	x
sehr	no	0.9955710768699646	x
sanft	no	0.9925582408905029	x
,	no	0.9976479411125183	x
beinahe	no	0.990797758102417	x
wehmütig	no	0.9105772972106934	x
,	no	0.9997850060462952	x
„	no	0.9998575448989868	x
aber	no	0.9852907657623291	x
mir	no	0.9989863038063049	x
scheint	no	0.9999123811721802	x
es	no	0.9999332427978516	x
,	no	0.9999912977218628	x
du	no	0.5080276727676392	indirect
seist	no	0.9613773822784424	indirect
auf	no	0.9834553003311157	indirect
bösem	no	0.9915545582771301	indirect
Wege	no	0.9953765869140625	indirect
.	no	0.9998639822006226	indirect
Auf	yes	0.8697695136070251	x
mich	no	0.9298619031906128	x
kannst	no	0.9797366261482239	x
du	no	0.9871224164962769	x
rechnen	no	0.9820947051048279	x
,	no	0.9999219179153442	x
wenn	no	0.9332367181777954	x
alles	no	0.5348745584487915	x
–	no	0.5008232593536377	x
nein	no	0.8219771385192871	x
,	no	0.9995405673980713	x
ich	no	0.9919082522392273	x
mag	no	0.9894270896911621	x
nichts	no	0.9882289171218872	x
weiter	no	0.9859698414802551	x
sagen	no	0.983316957950592	x
!	no	0.7754414081573486	x
“	no	0.912216305732727	x
–	no	0.994668185710907	x
Dem	no	0.9998260140419006	x
Nathanael	no	0.9973618388175964	x
war	no	0.9997531771659851	x
es	no	0.9998394250869751	x
plötzlich	no	0.9990566372871399	x
,	no	0.9999561309814453	x
als	no	0.9694628715515137	x
meine	no	0.9019706845283508	x
der	no	0.8708353638648987	x
kalte	no	0.8755481243133545	x
prosaische	no	0.8806970715522766	x
Siegmund	no	0.8863663077354431	x
es	no	0.8390384316444397	x
sehr	no	0.7694862484931946	x
treu	no	0.7086963653564453	x
mit	no	0.5085648894309998	x
ihm	no	0.9548457264900208	x
,	no	0.9860591292381287	x
er	no	0.9890781044960022	x
schüttelte	no	0.9923849105834961	x
daher	no	0.9967288970947266	x
die	no	0.9967586398124695	x
ihm	no	0.9966093301773071	x
dargebotene	no	0.9965773224830627	x
Hand	no	0.9965969920158386	x
recht	no	0.9967858791351318	x
herzlich	no	0.9969814419746399	x
.	no	0.9954689741134644	x
Nathanael	yes	0.96896892786026	x
hatte	no	0.9991363883018494	x
rein	no	0.9959285855293274	x
vergessen	no	0.999894380569458	x
,	no	0.999994158744812	x
daß	no	0.6089295744895935	indirect
es	no	0.9566026329994202	indirect
eine	no	0.9837167263031006	indirect
Klara	no	0.9875574111938477	indirect
in	no	0.9904390573501587	indirect
der	no	0.9906803965568542	indirect
Welt	no	0.9911880493164062	indirect
gebe	no	0.9981335997581482	indirect
,	no	0.9655495882034302	indirect
die	no	0.9875131249427795	indirect
er	no	0.9936789870262146	indirect
sonst	no	0.9968787431716919	indirect
geliebt	no	0.9997053742408752	indirect
;	no	0.658306896686554	x
die	no	0.609026312828064	x
Mutter	no	0.8187768459320068	x
–	no	0.765468180179596	x
Lothar	no	0.7329126000404358	x
–	no	0.9390134215354919	x
alle	no	0.8809880614280701	x
waren	no	0.9247429966926575	x
aus	no	0.9225874543190002	x
seinem	no	0.9193212389945984	x
Gedächtnis	no	0.9038113951683044	x
entschwunden	no	0.543182373046875	x
,	no	0.9988089799880981	x
er	no	0.9945855736732483	x
lebte	no	0.9955370426177979	x
nur	no	0.9949179887771606	x
für	no	0.9929870963096619	x
Olimpia	no	0.9838706254959106	x
,	no	0.9996329545974731	x
bei	no	0.9941682815551758	x
der	no	0.9939481019973755	x
er	no	0.9934542179107666	x
täglich	no	0.9937253594398499	x
stundenlang	no	0.9936354160308838	x
saß	no	0.9933522939682007	x
